pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum,pl_rade_original,pl_bmasse_original,pl_orbper_original,pl_eqt_original,pl_dens_original,st_teff_original,st_rad_original,st_mass_original,st_lum_original
Kepler-32 c,-0.041727591266734566,-0.14377511188276318,-0.00547659200251025,-1.1731774486751296,-0.019616914683697022,-1.4879146696144332,-0.35853775721976794,-1.331745638934508,0.04637521682541156,1.99,189.74451,8.752167,497.0,1.31,4061.0,0.524,0.549,-0.08288
Kepler-259 c,-0.02963969592148036,-0.14377511188276318,-0.005462691583396435,-1.0581304216857237,-0.019616914683697022,0.4757090893316622,-0.14550579961572369,0.10870019379859093,0.04637521682541156,2.71,189.74451,36.9249531,530.0,1.31,5926.0,0.887,0.978,-0.08288
Kepler-259 c,-0.028800258744726602,-0.14377511188276318,-0.005462691583396435,-0.1272953851350745,-0.019616914683697022,0.10930637184466964,-0.13787655595497278,-0.05246857070301434,0.04637521682541156,2.76,189.74451,36.9249531,797.0,1.31,5578.0,0.9,0.93,-0.08288
Kepler-259 c,-0.02460307286095778,-0.14377511188276318,-0.00546269154007602,-1.0581304216857237,-0.019616914683697022,0.4757090893316622,-0.14550579961572369,0.10870019379859093,0.04637521682541156,3.01,189.74451,36.9250409,530.0,1.31,5926.0,0.887,0.978,-0.08288
Kepler-259 c,-0.036523080770861235,-0.14377511188276318,-0.005462691481933905,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,-0.145525753022221,0.14899238492399233,-0.14842379229578104,2.3,189.74451,36.92515874,797.0,1.31,5613.0,0.886966,0.99,-0.15271
Kepler-259 c,-0.022756311072099494,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,0.03876331991470267,-0.12672612291233684,0.04490422451670536,0.04637521682541156,3.12,189.74451,10.338536805,797.0,1.31,5511.0,0.919,0.959,-0.08288
Kepler-259 c,-0.02963969592148036,-0.14377511188276318,-0.005462691583396435,-1.0581304216857237,-0.019616914683697022,0.4757090893316622,-0.14550579961572369,0.10870019379859093,0.04637521682541156,2.71,189.74451,36.9249531,530.0,1.31,5926.0,0.887,0.978,-0.08288
Kepler-259 c,-0.036523080770861235,-0.14377511188276318,-0.00546269154007602,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,-0.145525753022221,0.14899238492399233,-0.14842379229578104,2.3,189.74451,36.9250409,797.0,1.31,5613.0,0.886966,0.99,-0.15271
Kepler-259 c,-0.036523080770861235,-0.14377511188276318,-0.005462691486414805,-0.1272953851350745,-0.019616914683697022,0.1461572198677867,-0.145525753022221,0.14899238492399233,-0.14842379229578104,2.3,189.74451,36.9251496583,797.0,1.31,5613.0,0.886966,0.99,-0.15271
Kepler-259 c,-0.029807583356831112,-0.14377511188276318,-0.005462691594300549,-0.1272953851350745,-0.019616914683697022,0.48834366579673094,-0.13905028574893447,0.04490422451670536,0.04637521682541156,2.7,189.74451,36.924931,797.0,1.31,5938.0,0.898,0.959,-0.08288
Kepler-259 c,-0.023092085942801,-0.14377511188276318,-0.005462691244480794,-1.040699053960056,-0.019616914683697022,0.4809734961921075,-0.1320079069851644,0.23293444976857824,0.04637521682541156,3.1,189.74451,36.92564,535.0,1.31,5931.0,0.91,1.015,-0.08288
Kepler-259 c,-0.029119244871893026,-0.14377511188276318,-0.005462691583396435,-0.1272953851350745,-0.019616914683697022,0.03876331991470267,-0.13963715064591528,-0.26400257411137174,0.04637521682541156,2.741,189.74451,36.9249531,797.0,1.31,5511.0,0.897,0.867,-0.08288
Kepler-259 c,-0.02963969592148036,-0.14377511188276318,-0.005462691583396435,-1.0581304216857237,-0.019616914683697022,0.4757090893316622,-0.14550579961572369,0.10870019379859093,0.04637521682541156,2.71,189.74451,36.9249531,530.0,1.31,5926.0,0.887,0.978,-0.08288
Kepler-148 c,-0.015537151352017125,-0.14377511188276318,-0.005478847879814654,0.44793974981195583,-0.019616914683697022,-0.21392820938667154,-0.17426217956778478,-0.17670282667300202,0.04637521682541156,3.55,189.74451,4.180049552,962.0,1.31,5271.0,0.838,0.893,-0.08288
Kepler-148 c,-0.036523080770861235,-0.14377511188276318,-0.005478847879697225,-0.1272953851350745,-0.019616914683697022,-0.47925431515311445,-0.1668888090021175,-0.3882368300813594,-0.792016508812326,2.3,189.74451,4.18004979,797.0,1.31,5019.0,0.850564,0.83,-0.38342
Kepler-148 c,-0.014697714175263357,-0.14377511188276318,-0.005478847883047403,-0.1272953851350745,-0.019616914683697022,-0.21287532801458248,-0.16663293590703387,0.04490422451670536,0.04637521682541156,3.6,189.74451,4.180043,797.0,1.31,5272.0,0.851,0.959,-0.08288
Kepler-148 c,-0.017048138270173898,-0.14377511188276318,-0.005478847879814654,-0.1272953851350745,-0.019616914683697022,-0.3181634652234884,-0.1906943966832482,-0.2875063522678559,0.04637521682541156,3.46,189.74451,4.180049552,797.0,1.31,5172.0,0.81,0.86,-0.08288
Kepler-148 c,-0.015537151352017125,-0.14377511188276318,-0.005478847879814654,0.44793974981195583,-0.019616914683697022,-0.21392820938667154,-0.17426217956778478,-0.17670282667300202,0.04637521682541156,3.55,189.74451,4.180049552,962.0,1.31,5271.0,0.838,0.893,-0.08288
Kepler-148 c,-0.017383913140875402,-0.14377511188276318,-0.005478847880540444,0.4305083820862883,-0.019616914683697022,-0.2602549897585901,-0.17426217956778478,-0.2337834307673207,0.04637521682541156,3.44,189.74451,4.180048081,957.0,1.31,5227.0,0.838,0.876,-0.08288
Kepler-148 c,-0.023092085942801,-0.14377511188276318,-0.00547884787174857,0.3328927228225498,-0.019616914683697022,-0.3023702446421525,-0.20830034359267335,-0.566194007551882,0.04637521682541156,3.1,189.74451,4.1800659,929.0,1.31,5187.0,0.78,0.777,-0.08288
Kepler-148 c,-0.015537151352017125,-0.14377511188276318,-0.005478847879814654,0.44793974981195583,-0.019616914683697022,-0.21392820938667154,-0.17426217956778478,-0.17670282667300202,0.04637521682541156,3.55,189.74451,4.180049552,962.0,1.31,5271.0,0.838,0.893,-0.08288
Kepler-148 c,-0.036523080770861235,-0.14377511188276318,-0.005478847880540444,-0.1272953851350745,-0.019616914683697022,-0.47925431515311445,-0.1668888090021175,-0.3882368300813594,-0.792016508812326,2.3,189.74451,4.180048081,797.0,1.31,5019.0,0.850564,0.83,-0.38342
Kepler-148 c,-0.036523080770861235,-0.14377511188276318,-0.005478847852110903,-0.1272953851350745,-0.019616914683697022,-0.47925431515311445,-0.1668888090021175,-0.3882368300813594,-0.792016508812326,2.3,189.74451,4.1801057008,797.0,1.31,5019.0,0.850564,0.83,-0.38342
Kepler-148 c,-0.01907957623791801,-0.14377511188276318,-0.005475809289537501,-0.1272953851350745,-0.019616914683697022,-0.26236075250276825,-0.18776007219834406,0.04490422451670536,0.04637521682541156,3.339,189.74451,10.338536805,797.0,1.31,5225.0,0.815,0.959,-0.08288
Kepler-222 d,-0.012179402645002065,-0.14377511188276318,-0.005467054713728881,-1.0860206100467917,-0.019616914683697022,-0.04546718985242206,-0.1713278550828806,-0.0021033317962629496,0.04637521682541156,3.75,189.74451,28.08194365,522.0,1.31,5431.0,0.843,0.945,-0.08288
