planet_radius,planet_mass,orbital_period,semi_major_axis,equilibrium_temp,planet_density,star_temp,star_luminosity,star_metallicity,star_type,stellar_compatibility,orbital_stability,star_class_B,star_class_D,star_class_F,star_class_G,star_class_K,star_class_L,star_class_M,star_class_T,star_class_W,star_class_m,habitable,habitability_score
3.941407550000001,192.60498,3.052401,0.04022,797.0,0.672,5450.0,-0.082525,-0.08,G0 V,0.5659397715472482,0.0027552186672544,0,0,0,1,0,0,0,0,0,0,0,1.4985039e-05
3.941407550000001,192.60498,3.052404,0.04,797.0,0.74,5545.0,-0.082525,0.06,G0 V,0.5758047767393562,0.0027552186900281,0,0,0,1,0,0,0,0,0,0,0,1.0146766e-05
2.3,192.60498,421.0,1.07,797.0,1.31,5545.0,-0.082525,0.06,G0 V,0.5758047767393562,0.0175438596491228,0,0,0,1,0,0,0,0,0,0,0,0.0001325716
3.941407550000001,192.60498,4.9816784,0.1008,797.0,1.31,5315.0,-0.082525,-0.002,G0 V,0.5519210799584632,0.002769942521388,0,0,0,1,0,0,0,0,0,0,0,2.080161e-05
2.3,192.60498,4.9816816,0.1008,797.0,1.31,5200.0,-0.082525,-0.002,G0 V,0.5399792315680166,0.0027699425459403,0,0,0,1,0,0,0,0,0,0,0,1.4776812e-05
3.941407550000001,192.60498,4.9816872,0.0548,797.0,0.514,5200.0,-0.082525,0.05,G0 V,0.5399792315680166,0.0027699425889068,0,0,0,1,0,0,0,0,0,0,0,1.0326574e-05
2.3,192.60498,4.9816819,0.1008,797.0,1.31,5315.0,-0.082525,0.29,G0 V,0.5519210799584632,0.0027699425482421,0,0,0,1,0,0,0,0,0,0,0,2.6121697e-05
3.941407550000001,192.60498,4.9816872,0.0548,797.0,0.528,5200.0,-0.082525,-0.002,G0 V,0.5399792315680166,0.0027699425889068,0,0,0,1,0,0,0,0,0,0,0,8.779455e-06
3.941407550000001,192.60498,4.9816819,0.0561,797.0,0.464,5315.0,-0.082525,0.29,G0 V,0.5519210799584632,0.0027699425482421,0,0,0,1,0,0,0,0,0,0,0,1.4092091e-05
2.3,192.60498,4.98168178,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027699425473214,0,0,0,1,0,0,0,0,0,0,0,1.8360884e-05
2.3,192.60498,0.81347436,0.1008,797.0,1.31,4124.0,-0.82509,-0.002,G0 V,0.4282450674974039,0.0027383266626485,0,0,0,1,0,0,0,0,0,0,0,1.6921156e-05
2.3,192.60498,0.81347753,0.1008,797.0,1.31,4124.0,-0.82509,-0.002,G0 V,0.4282450674974039,0.0027383266864185,0,0,0,1,0,0,0,0,0,0,0,1.6921156e-05
3.941407550000001,192.60498,0.8,0.014,797.0,2.9,4400.0,-0.082525,-0.002,K7 V,0.4569055036344756,0.0027382256297918,0,0,0,0,1,0,0,0,0,0,0,1.6883181e-05
2.3,192.60498,0.81347409,0.1008,797.0,1.31,4124.0,-0.82509,-0.002,G0 V,0.4282450674974039,0.0027383266606239,0,0,0,1,0,0,0,0,0,0,0,1.6921156e-05
2.3,192.60498,0.813473978,0.1008,797.0,1.31,4124.0,-0.82509,-0.002,G0 V,0.4282450674974039,0.0027383266597841,0,0,0,1,0,0,0,0,0,0,0,1.6921156e-05
3.941407550000001,192.60498,0.81347437,0.01528,797.0,2.28,4400.0,-0.082525,-0.05,G0 V,0.4569055036344756,0.0027383266627235,0,0,0,1,0,0,0,0,0,0,0,2.7465223e-05
2.3,192.60498,0.813474037,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027383266602265,0,0,0,1,0,0,0,0,0,0,0,2.6862468e-05
2.3,192.60498,0.813474056,0.1008,797.0,1.31,4400.0,-0.082525,-0.05,G0 V,0.4569055036344756,0.002738326660369,0,0,0,1,0,0,0,0,0,0,0,2.8490242e-05
2.3,192.60498,0.81347407,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.002738326660474,0,0,0,1,0,0,0,0,0,0,0,2.6862468e-05
3.941407550000001,192.60498,0.813475,0.0142,797.0,2.939,4400.0,-0.082525,-0.05,G0 V,0.4569055036344756,0.0027383266674475,0,0,0,1,0,0,0,0,0,0,0,2.7465223e-05
3.941407550000001,192.60498,0.813473978,0.01504,797.0,2.43,4500.0,-0.082525,-0.01,G0 V,0.4672897196261681,0.0027383266597841,0,0,0,1,0,0,0,0,0,0,0,2.4795985e-05
3.941407550000001,192.60498,0.81347327108,0.1008,797.0,1.31,4400.0,-0.082525,-0.002,G0 V,0.4569055036344756,0.0027383266544833,0,0,0,1,0,0,0,0,0,0,0,2.5917112e-05
2.3,192.60498,0.81347414,0.1008,797.0,1.31,4400.0,-0.082525,-0.05,G0 V,0.4569055036344756,0.0027383266609988,0,0,0,1,0,0,0,0,0,0,0,2.8490242e-05
2.3,192.60498,0.8134749,0.1008,797.0,1.31,4400.0,-0.082525,-0.05,G0 V,0.4569055036344756,0.0027383266666977,0,0,0,1,0,0,0,0,0,0,0,2.8490242e-05
3.941407550000001,192.60498,2.4238039,0.03473,797.0,0.811,5410.0,-0.082525,-0.002,G0 V,0.561786085150571,0.0027504550922936,0,0,0,1,0,0,0,0,0,0,0,1.436456e-05
3.941407550000001,192.60498,2.423812,0.03443,797.0,1.14,5410.0,-0.082525,0.06,G0 V,0.561786085150571,0.0027504551535701,0,0,0,1,0,0,0,0,0,0,0,1.555438e-05
3.941407550000001,192.60498,2.4238133,0.03474,797.0,0.74,5400.0,-0.082525,0.06,G0 V,0.5607476635514018,0.0027504551634046,0,0,0,1,0,0,0,0,0,0,0,1.3672265e-05
3.941407550000001,192.60498,2.42382258353,0.1008,797.0,1.31,5410.0,-0.082525,-0.002,G0 V,0.561786085150571,0.0027504552336346,0,0,0,1,0,0,0,0,0,0,0,2.9050816e-05
2.3,192.60498,2.42381058,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027504551428278,0,0,0,1,0,0,0,0,0,0,0,2.0624328e-05
2.3,192.60498,2.4238107,0.1008,797.0,1.31,5410.0,-0.082525,-0.002,G0 V,0.561786085150571,0.0027504551437356,0,0,0,1,0,0,0,0,0,0,0,2.9050816e-05
3.941407550000001,192.60498,2.4238133,0.03445,797.0,1.071567,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027504551634046,0,0,0,1,0,0,0,0,0,0,0,8.681212e-06
2.3,192.60498,2.4238039,0.1008,797.0,1.31,5420.0,-0.19777,-0.003,G8 V,0.5628245067497404,0.0027504550922936,0,0,0,1,0,0,0,0,0,0,0,1.8697267e-05
3.941407550000001,192.60498,2.423804,0.03453,797.0,0.811,5420.0,-0.19777,-0.003,G8 V,0.5628245067497404,0.0027504550930501,0,0,0,1,0,0,0,0,0,0,0,1.4620366e-05
2.3,192.60498,2.42381127,0.1008,797.0,1.31,5410.0,-0.082525,-0.002,G0 V,0.561786085150571,0.0027504551480477,0,0,0,1,0,0,0,0,0,0,0,2.9050816e-05
2.3,192.60498,3.12607728,0.1008,797.0,1.31,5140.0,-0.082525,-0.002,G0 V,0.533748701973001,0.0027557780743909,0,0,0,1,0,0,0,0,0,0,0,1.3265362e-05
2.3,192.60498,3.12607402,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027557780496334,0,0,0,1,0,0,0,0,0,0,0,1.7873735e-05
3.941407550000001,192.60498,3.1260876,0.04054,797.0,0.851,5140.0,-0.082525,-0.002,G0 V,0.533748701973001,0.0027557781527642,0,0,0,1,0,0,0,0,0,0,0,6.1545843e-06
3.941407550000001,192.60498,3.12609,0.1008,797.0,1.31,5140.0,-0.082525,0.0,G0 V,0.533748701973001,0.0027557781709905,0,0,0,1,0,0,0,0,0,0,0,1.24712e-05
2.3,192.60498,3.1260777,0.1008,797.0,1.31,5140.0,-0.082525,-0.002,G0 V,0.533748701973001,0.0027557780775805,0,0,0,1,0,0,0,0,0,0,0,1.3265362e-05
2.3,192.60498,3.126,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027557774875025,0,0,0,1,0,0,0,0,0,0,0,1.7873735e-05
3.941407550000001,192.60498,3.126096,0.0405,797.0,1.275,5100.0,-0.082525,0.5,K2 V,0.5295950155763239,0.0027557782165564,0,0,0,0,1,0,0,0,0,0,0,6.1316596e-06
3.941407550000001,192.60498,3.126089,0.03963,797.0,1.418,5150.0,-0.33555,-0.03,G0 V,0.5347871235721703,0.0027557781633962,0,0,0,1,0,0,0,0,0,0,0,1.4498223e-05
3.941407550000001,192.60498,3.1260876,0.04054,797.0,0.79,5100.0,-0.082525,0.36,G0 V,0.5295950155763239,0.0027557781527642,0,0,0,1,0,0,0,0,0,0,0,6.3010098e-06
3.941407550000001,192.60498,3.12607775197,0.1008,797.0,1.31,5100.0,-0.082525,-0.002,G0 V,0.5295950155763239,0.0027557780779752,0,0,0,1,0,0,0,0,0,0,0,1.3265362e-05
3.941407550000001,192.60498,1.43037,0.02334,797.0,1.45,5600.0,-0.082525,-0.37,G0 V,0.5815160955347871,0.0027429602405444,0,0,0,1,0,0,0,0,0,0,0,4.9614322e-05
3.941407550000001,192.60498,1.43036763,0.02335,797.0,1.467,5600.0,-0.082525,-0.3,G6 V,0.5815160955347871,0.0027429602227129,0,0,0,1,0,0,0,0,0,0,0,2.6712236e-05
2.3,192.60498,1.43037192,0.1008,797.0,1.31,5620.0,-0.082525,-0.002,G0 V,0.5835929387331257,0.0027429602549902,0,0,0,1,0,0,0,0,0,0,0,2.5172478e-05
2.3,192.60498,1.43037222,0.1008,797.0,1.31,5620.0,-0.082525,-0.002,G0 V,0.5835929387331257,0.0027429602572473,0,0,0,1,0,0,0,0,0,0,0,2.5172478e-05
3.941407550000001,192.60498,1.43037,0.02448,797.0,1.25,5620.0,-0.082525,-0.002,G0 V,0.5835929387331257,0.0027429602405444,0,0,0,1,0,0,0,0,0,0,0,1.7586584e-05
2.3,192.60498,1.43037254,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027429602596549,0,0,0,1,0,0,0,0,0,0,0,2.5172478e-05
2.3,192.60498,1.4303707,0.1008,797.0,1.31,5600.0,-0.082525,-0.3,G6 V,0.5815160955347871,0.0027429602458111,0,0,0,1,0,0,0,0,0,0,0,1.6000275e-05
3.941407550000001,192.60498,1.43036994965,0.1008,797.0,1.31,5600.0,-0.082525,-0.002,G0 V,0.5815160955347871,0.0027429602401656,0,0,0,1,0,0,0,0,0,0,0,2.3987179e-05
3.941407550000001,192.60498,4.1591739,0.1008,797.0,1.31,5427.0,-0.082525,-0.002,G0 V,0.5635514018691589,0.0027636461335173,0,0,0,1,0,0,0,0,0,0,0,2.675198e-05
2.3,192.60498,4.15914806,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027636459361581,0,0,0,1,0,0,0,0,0,0,0,1.9788005e-05
2.3,192.60498,4.15810694,0.1008,797.0,1.31,5576.0,0.03167,0.36,G0 V,0.5916918836967808,0.0027636379843783,0,0,0,1,0,0,0,0,0,0,0,8.109289e-06
2.3,192.60498,4.15915035,0.1008,797.0,1.31,5350.0,-0.082525,-0.002,G0 V,0.5555555555555556,0.0027636459536486,0,0,0,1,0,0,0,0,0,0,0,2.203981e-05
3.941407550000001,192.60498,4.1591399,0.052,797.0,0.984,5350.0,-0.082525,-0.002,G0 V,0.5555555555555556,0.0027636458738342,0,0,0,1,0,0,0,0,0,0,0,1.2892511e-05
3.941407550000001,192.60498,4.1591282,0.1008,797.0,0.99,5576.0,0.03167,0.36,G0 V,0.5916918836967808,0.0027636457844727,0,0,0,1,0,0,0,0,0,0,0,7.7776995e-06
3.941407550000001,192.60498,4.15917,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027636461037301,0,0,0,1,0,0,0,0,0,0,0,1.9788005e-05
2.3,192.60498,4.1,0.1008,797.0,1.31,5565.0,-0.082525,0.43,G0 V,0.5778816199376947,0.0027631942525559,0,0,0,1,0,0,0,0,0,0,0,2.2299624e-05
3.941407550000001,192.60498,4.1591488,0.1008,797.0,1.31,5576.0,-0.082525,-0.002,G0 V,0.5790238836967808,0.0027636459418101,0,0,0,1,0,0,0,0,0,0,0,1.7888895e-05
2.3,192.60498,4.1591492,0.1008,797.0,1.31,5552.0,-0.082525,-0.002,G9,0.5765316718587746,0.0027636459448652,0,0,0,1,0,0,0,0,0,0,0,1.8415492e-05
3.941407550000001,192.60498,4.16071,0.052,797.0,0.98,5576.0,-0.082525,0.36,G0 V,0.5790238836967808,0.0027636578658995,0,0,0,1,0,0,0,0,0,0,0,1.1369321e-05
3.941407550000001,192.60498,4.159151,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027636459586131,0,0,0,1,0,0,0,0,0,0,0,1.9788005e-05
3.941407550000001,192.60498,4.1591492,0.1008,797.0,0.989,5552.0,-0.082525,0.38,G0 V,0.5765316718587746,0.0027636459448652,0,0,0,1,0,0,0,0,0,0,0,1.6669645e-05
3.941407550000001,192.60498,4.159221,0.0507,797.0,1.31,5950.0,-0.082525,-0.002,G0 V,0.5821391484942887,0.0027636464932549,0,0,0,1,0,0,0,0,0,0,0,2.264141e-05
3.941407550000001,192.60498,4.159152,0.1008,797.0,0.97,5476.0,-0.082525,0.37,G0 V,0.5686396677050882,0.0027636459662508,0,0,0,1,0,0,0,0,0,0,0,2.2275733e-05
2.3,192.60498,4.1591409,0.051,797.0,0.94,5576.0,-0.082525,0.36,G0 V,0.5790238836967808,0.0027636458814719,0,0,0,1,0,0,0,0,0,0,0,1.1391331e-05
3.941407550000001,192.60498,4.1591287,0.1008,797.0,1.31,5576.0,-0.082525,0.36,G0 V,0.5790238836967808,0.0027636457882915,0,0,0,1,0,0,0,0,0,0,0,2.212719e-05
3.941407550000001,192.60498,4.1591289,0.1008,797.0,0.993,5552.0,-0.082525,0.38,G0 V,0.5765316718587746,0.0027636457898191,0,0,0,1,0,0,0,0,0,0,0,1.6669645e-05
2.3,192.60498,4.1591496,0.1008,797.0,1.31,5350.0,-0.082525,-0.002,G0 V,0.5555555555555556,0.0027636459479203,0,0,0,1,0,0,0,0,0,0,0,2.203981e-05
2.3,192.60498,592.5,0.1008,797.0,1.31,5476.0,-0.082525,0.37,G0 V,0.5686396677050882,0.0043763676148796,0,0,0,1,0,0,0,0,0,0,0,2.8544524e-05
2.3,192.60498,588.8,0.1008,797.0,1.31,5552.0,-0.082525,0.38,G0 V,0.5765316718587746,0.0044483985765124,0,0,0,1,0,0,0,0,0,0,0,2.1028409e-05
2.3,192.60498,588.5,1.393,797.0,1.31,5552.0,-0.082525,0.38,G0 V,0.5765316718587746,0.0044543429844097,0,0,0,1,0,0,0,0,0,0,0,3.9517283e-05
2.3,192.60498,588.8,0.1008,797.0,1.31,5552.0,-0.082525,-0.002,G9,0.5765316718587746,0.0044483985765124,0,0,0,1,0,0,0,0,0,0,0,1.8575382e-05
2.3,192.60498,580.7,1.41,797.0,1.31,5576.0,-0.082525,0.36,G0 V,0.5790238836967808,0.004614674665436,0,0,0,1,0,0,0,0,0,0,0,3.8370606e-05
2.3,192.60498,589.57,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0044332136365651,0,0,0,1,0,0,0,0,0,0,0,1.8497867e-05
2.3,192.60498,572.0,1.36,797.0,1.31,5576.0,-0.082525,0.36,G0 V,0.5790238836967808,0.0048076923076923,0,0,0,1,0,0,0,0,0,0,0,3.8370606e-05
3.71,192.60498,9.095,0.088,797.0,1.8,5576.0,-0.082525,0.36,G0 V,0.5790238836967808,0.0028018660427844,0,0,0,1,0,0,0,0,0,0,0,2.078721e-05
3.6,192.60498,9.03079,0.1008,797.0,1.2,5576.0,0.03167,0.36,G0 V,0.5916918836967808,0.0028013620558478,0,0,0,1,0,0,0,0,0,0,0,6.0062034e-06
3.576,192.60498,9.03077,0.1008,797.0,1.58,5552.0,-0.082525,0.38,G0 V,0.5765316718587746,0.0028013618988953,0,0,0,1,0,0,0,0,0,0,0,1.7294824e-05
3.63,192.60498,9.03081,0.1008,797.0,1.31,5576.0,-0.082525,0.36,G0 V,0.5790238836967808,0.0028013622128004,0,0,0,1,0,0,0,0,0,0,0,1.659967e-05
3.65,192.60498,9.030501,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0028013597878848,0,0,0,1,0,0,0,0,0,0,0,1.4469258e-05
2.3,192.60498,9.03052118,0.1008,797.0,1.31,5552.0,-0.082525,-0.002,G9,0.5765316718587746,0.0028013599462497,0,0,0,1,0,0,0,0,0,0,0,1.4375278e-05
3.3,192.60498,9.028052,0.1008,797.0,1.31,5565.0,-0.082525,0.43,G0 V,0.5778816199376947,0.0028013405692034,0,0,0,1,0,0,0,0,0,0,0,1.7294824e-05
3.58,192.60498,9.03101,0.1008,797.0,1.44,5476.0,-0.082525,0.37,G0 V,0.5686396677050882,0.0028013637823274,0,0,0,1,0,0,0,0,0,0,0,2.4470632e-05
3.06,192.60498,9.0305419,0.1008,797.0,1.31,5427.0,-0.082525,-0.002,G0 V,0.5635514018691589,0.0028013601088524,0,0,0,1,0,0,0,0,0,0,0,2.1776521e-05
3.18,192.60498,9.03164,0.085,797.0,1.31,5950.0,-0.082525,-0.002,G0 V,0.5821391484942887,0.0028013687263487,0,0,0,1,0,0,0,0,0,0,0,1.7270184e-05
3.567,192.60498,9.03055,0.1008,797.0,1.72,5552.0,-0.082525,0.38,G0 V,0.5765316718587746,0.0028013601724181,0,0,0,1,0,0,0,0,0,0,0,1.7294824e-05
1.79,192.60498,0.78957,0.1008,797.0,6.1,5476.0,-0.082525,0.37,G0 V,0.5686396677050882,0.002738147429141,0,0,0,1,0,0,0,0,0,0,0,2.9401854e-05
1.817,192.60498,0.789593,0.1008,797.0,11.2,5576.0,0.03167,0.36,G0 V,0.5916918836967808,0.0027381476015824,0,0,0,1,0,0,0,0,0,0,0,1.5369373e-05
1.8,192.60498,0.789655,0.1008,797.0,1.31,5565.0,-0.082525,0.43,G0 V,0.5778816199376947,0.0027381480664245,0,0,0,1,0,0,0,0,0,0,0,2.6170868e-05
1.64,192.60498,0.789518,0.01673,797.0,1.31,5950.0,-0.082525,-0.002,G0 V,0.5821391484942887,0.0027381470392736,0,0,0,1,0,0,0,0,0,0,0,5.120601e-05
1.829,192.60498,0.789597,0.1008,797.0,1.31,5576.0,-0.082525,0.36,G0 V,0.5790238836967808,0.0027381476315722,0,0,0,1,0,0,0,0,0,0,0,2.5968522e-05
1.773,192.60498,0.79,0.1008,797.0,6.8,5552.0,-0.082525,0.38,G0 V,0.5765316718587746,0.0027381506530489,0,0,0,1,0,0,0,0,0,0,0,2.2291035e-05
1.808,192.60498,0.7895933,0.1008,797.0,6.29,5552.0,-0.082525,0.38,G0 V,0.5765316718587746,0.0027381476038316,0,0,0,1,0,0,0,0,0,0,0,2.2291035e-05
1.82,192.60498,0.789636,0.0173,797.0,8.5,5576.0,-0.082525,0.36,G0 V,0.5790238836967808,0.0027381479239729,0,0,0,1,0,0,0,0,0,0,0,1.6534861e-05
1.79,192.60498,0.789693,0.1008,797.0,1.31,5565.0,-0.082525,0.43,G0 V,0.5778816199376947,0.0027381483513278,0,0,0,1,0,0,0,0,0,0,0,2.6170868e-05
2.3,192.60498,0.7895933,0.1008,797.0,1.31,5552.0,-0.082525,-0.002,G9,0.5765316718587746,0.0027381476038316,0,0,0,1,0,0,0,0,0,0,0,2.5711235e-05
1.81,192.60498,0.789592,0.1008,797.0,6.35,5552.0,-0.082525,0.38,G0 V,0.5765316718587746,0.0027381475940849,0,0,0,1,0,0,0,0,0,0,0,2.2291035e-05
1.83,192.60498,0.78961,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027381477290391,0,0,0,1,0,0,0,0,0,0,0,2.6862468e-05
1.5,192.60498,0.78961301,0.1008,797.0,1.31,5427.0,-0.082525,-0.002,G0 V,0.5635514018691589,0.0027381477516064,0,0,0,1,0,0,0,0,0,0,0,3.583453e-05
3.941407550000001,192.60498,2.14363592,0.0344,797.0,0.263,5920.0,-0.082525,-0.12,G0 V,0.5852544132917964,0.0027483372526092,0,0,0,1,0,0,0,0,0,0,0,7.97268e-06
3.941407550000001,192.60498,2.14363544,0.0332,797.0,0.415,6000.0,-0.082525,-0.12,G0 V,0.5769470404984424,0.0027483372489835,0,0,0,1,0,0,0,0,0,0,0,1.0013292e-05
3.941407550000001,192.60498,2.14363640031,0.1008,797.0,1.31,6148.0,-0.082525,-0.002,G0 V,0.5615784008307373,0.0027483372562371,0,0,0,1,0,0,0,0,0,0,0,2.5854632e-05
2.3,192.60498,2.14363679,0.1008,797.0,1.31,5920.0,-0.082525,-0.002,G0 V,0.5852544132917964,0.0027483372591806,0,0,0,1,0,0,0,0,0,0,0,1.6772721e-05
3.941407550000001,192.60498,2.14363,0.1008,797.0,1.31,5920.0,-0.082525,-0.12,G0 V,0.5852544132917964,0.0027483372078933,0,0,0,1,0,0,0,0,0,0,0,1.918001e-05
2.3,192.60498,2.14363601,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.002748337253289,0,0,0,1,0,0,0,0,0,0,0,2.0749838e-05
3.941407550000001,192.60498,2.143634,0.03444,797.0,0.279,5920.0,-0.082525,-0.002,G0 V,0.5852544132917964,0.0027483372381067,0,0,0,1,0,0,0,0,0,0,0,6.1061996e-06
2.3,192.60498,2.1436364,0.1008,797.0,1.31,5920.0,-0.082525,-0.002,G0 V,0.5852544132917964,0.0027483372562348,0,0,0,1,0,0,0,0,0,0,0,1.6772721e-05
2.3,192.60498,2.14363,0.1008,797.0,1.31,5920.0,-0.082525,-0.12,G0 V,0.5852544132917964,0.0027483372078933,0,0,0,1,0,0,0,0,0,0,0,1.918001e-05
3.941407550000001,192.60498,2.143634,0.03449,797.0,0.275,6000.0,-0.082525,-0.12,G0 V,0.5769470404984424,0.0027483372381067,0,0,0,1,0,0,0,0,0,0,0,1.0013292e-05
2.3,192.60498,2.78173691,0.1008,797.0,1.31,5600.0,-0.082525,-0.002,G0 V,0.5815160955347871,0.0027531655250281,0,0,0,1,0,0,0,0,0,0,0,1.9440731e-05
3.941407550000001,192.60498,2.78174,0.1008,797.0,1.31,5600.0,-0.082525,-0.23,G0 V,0.5815160955347871,0.0027531655484501,0,0,0,1,0,0,0,0,0,0,0,1.6617758e-05
3.941407550000001,192.60498,2.7817387,0.0379,797.0,0.363,5600.0,-0.082525,-0.002,G0 V,0.5815160955347871,0.0027531655385962,0,0,0,1,0,0,0,0,0,0,0,1.06283405e-05
3.941407550000001,192.60498,2.7817362,0.03873,797.0,0.288,5600.0,-0.082525,-0.002,G6 V,0.5815160955347871,0.0027531655196464,0,0,0,1,0,0,0,0,0,0,0,1.06283405e-05
3.941407550000001,192.60498,2.78173786419,0.1008,797.0,1.31,5600.0,-0.082525,-0.002,G0 V,0.5815160955347871,0.0027531655322608,0,0,0,1,0,0,0,0,0,0,0,1.9440731e-05
2.3,192.60498,2.78173708,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027531655263167,0,0,0,1,0,0,0,0,0,0,0,2.040138e-05
3.941407550000001,192.60498,2.7817387,0.0379,797.0,0.356,5600.0,-0.082525,-0.23,G0 V,0.5815160955347871,0.0027531655385962,0,0,0,1,0,0,0,0,0,0,0,1.1223939e-05
2.3,192.60498,2.7817366,0.1008,797.0,1.31,5600.0,-0.082525,-0.002,G0 V,0.5815160955347871,0.0027531655226783,0,0,0,1,0,0,0,0,0,0,0,1.9440731e-05
3.941407550000001,192.60498,1.6284246,0.02714,797.0,1.32,5700.0,-0.082525,0.09,G0 V,0.5919003115264797,0.0027444511798216,0,0,0,1,0,0,0,0,0,0,0,2.8041679e-05
2.3,192.60498,1.62843,0.1008,797.0,1.31,5700.0,-0.082525,0.09,G0 V,0.5919003115264797,0.0027444512204945,0,0,0,1,0,0,0,0,0,0,0,2.2245715e-05
3.941407550000001,192.60498,1.6284279,0.0267,797.0,1.64,5700.0,-0.082525,0.09,G0 V,0.5919003115264797,0.0027444512046772,0,0,0,1,0,0,0,0,0,0,0,2.464325e-05
2.3,192.60498,1.628429914,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027444512198467,0,0,0,1,0,0,0,0,0,0,0,2.5474614e-05
2.3,192.60498,1.62843033,0.1008,797.0,1.31,5880.0,-0.082525,0.0,G4 V,0.5894080996884735,0.00274445122298,0,0,0,1,0,0,0,0,0,0,0,1.9357685e-05
2.3,192.60498,1.62842953,0.1008,797.0,1.31,5735.75,0.06717,0.1541,G0 V,0.6224806687435098,0.0027444512169544,0,0,0,1,0,0,0,0,0,0,0,9.670073e-06
2.3,192.60498,1.628,0.1008,797.0,1.31,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027444479817329,0,0,0,1,0,0,0,0,0,0,0,2.5474614e-05
3.941407550000001,192.60498,1.6284288331,0.1008,797.0,1.31,5700.0,-0.082525,-0.002,G0 V,0.5919003115264797,0.0027444512117054,0,0,0,1,0,0,0,0,0,0,0,1.9413183e-05
3.941407550000001,192.60498,1.62842953,0.02739,797.0,1.21,5770.0,-0.082525,0.09,G0 V,0.5991692627206645,0.0027444512169544,0,0,0,1,0,0,0,0,0,0,0,1.1789724e-05
3.941407550000001,192.60498,1.6284296,0.02683,797.0,1.62,5880.0,-0.082525,0.0,G4 V,0.5894080996884735,0.0027444512174817,0,0,0,1,0,0,0,0,0,0,0,2.5705007e-05
3.941407550000001,192.60498,1.6284229,0.02709,797.0,1.31,5700.0,-0.082525,0.09,G5,0.5919003115264797,0.0027444511670172,0,0,0,1,0,0,0,0,0,0,0,2.8041679e-05
3.941407550000001,192.60498,1.62843142,0.02702,797.0,1.22,5612.5,-0.082525,-0.002,G0 V,0.5828141225337488,0.0027444512311899,0,0,0,1,0,0,0,0,0,0,0,1.8591882e-05
2.3,192.60498,1.628429971,0.1008,797.0,1.31,5880.0,-0.082525,0.0,G4 V,0.5894080996884735,0.002744451220276,0,0,0,1,0,0,0,0,0,0,0,1.9357685e-05
3.941407550000001,192.60498,1.6284246,0.02729,797.0,1.36,5700.0,-0.082525,0.09,G0 V,0.5919003115264797,0.0027444511798216,0,0,0,1,0,0,0,0,0,0,0,2.8041679e-05
3.941407550000001,192.60498,1.6284246,0.0274,797.0,1.22,5770.0,-0.082525,0.09,G0 V,0.5991692627206645,0.0027444511798216,0,0,0,1,0,0,0,0,0,0,0,1.1789724e-05
2.3,192.60498,1.9550929,0.1008,797.0,1.31,5400.0,-0.082525,-0.002,G0 V,0.5607476635514018,0.0027469138573206,0,0,0,1,0,0,0,0,0,0,0,2.8973458e-05
2.3,192.60498,1.9550931,0.1008,797.0,1.31,5400.0,-0.082525,-0.002,G0 V,0.5607476635514018,0.0027469138588297,0,0,0,1,0,0,0,0,0,0,0,2.8973458e-05
3.941407550000001,192.60498,1.9550959,0.02945,797.0,1.274,5400.0,-0.082525,-0.002,G0 V,0.5607476635514018,0.0027469138799572,0,0,0,1,0,0,0,0,0,0,0,2.2734837e-05
3.941407550000001,192.60498,1.955096,0.1008,797.0,1.31,5400.0,-0.082525,-0.12,G0 V,0.5607476635514018,0.0027469138807118,0,0,0,1,0,0,0,0,0,0,0,1.946418e-05
3.941407550000001,192.60498,1.95509315621,0.1008,797.0,1.31,5400.0,-0.082525,-0.002,G0 V,0.5607476635514018,0.0027469138592538,0,0,0,1,0,0,0,0,0,0,0,2.8973458e-05
