planet_radius,planet_mass,orbital_period,semi_major_axis,equilibrium_temp,planet_density,star_temp,star_luminosity,star_metallicity,star_type,habitability_score,stellar_compatibility,orbital_stability,star_class_B,star_class_D,star_class_F,star_class_G,star_class_K,star_class_L,star_class_M,star_class_T,star_class_W,star_class_m,habitable
2.9,192.60498,23.67517607,0.1008,797.0,1.31,5279.0,-0.082525,-0.09,G0 V,0.15796124684077503,0.5481827622014538,0.0029212021159309327,0,0,0,1,0,0,0,0,0,0,0
2.89,192.60498,10.3392924,0.1008,797.0,1.31,5308.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5511941848390447,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,5.3788836749,0.1008,797.0,1.31,5102.59,-0.42817,-0.052,G0 V,0.15796124684077503,0.5298639667705088,0.0027729934680211566,0,0,0,1,0,0,0,0,0,0,0
1.858,192.60498,5.378868441,0.05494,797.0,1.31,5048.0,-0.082525,-0.15,G0 V,0.19683688729396517,0.5241952232606438,0.002772993350880198,0,0,0,1,0,0,0,0,0,0,0
1.77,192.60498,5.378868441,0.0547,797.0,1.31,5207.0,-0.082525,-0.32,G0 V,0.22321785842800596,0.5407061266874351,0.002772993350880198,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,5.378868001,0.1008,797.0,1.31,5102.59,-0.42817,-0.052,G0 V,0.15796124684077503,0.5298639667705088,0.0027729933474968213,0,0,0,1,0,0,0,0,0,0,0
1.9,192.60498,5.378868441,0.1008,797.0,1.31,5160.0,-0.082525,-0.02,G0 V,0.18796124684077506,0.5358255451713395,0.002772993350880198,0,0,0,1,0,0,0,0,0,0,0
1.856,192.60498,10.3392924,0.1008,797.0,1.31,5048.0,-0.082525,-0.002,G0 V,0.201161246840775,0.5241952232606438,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
1.86,192.60498,5.378868001,0.056,797.0,1.31,5077.0,-0.082525,0.0,G0 V,0.19632098765432093,0.5272066458982346,0.0027729933474968213,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,5.37886294,0.1008,797.0,1.31,5102.59,-0.42817,-0.052,G0 V,0.15796124684077503,0.5298639667705088,0.002772993308580302,0,0,0,1,0,0,0,0,0,0,0
1.82,192.60498,5.378901,0.056,797.0,1.31,5234.0,-0.082525,-0.002,G0 V,0.20832098765432094,0.543509865005192,0.002772993601242394,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,15.2842969687,0.1008,797.0,1.31,5554.67,0.32624,-0.254,G0 V,0.15796124684077503,0.7073049304257528,0.0028513123061123784,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,15.28476211,0.1008,797.0,1.31,5554.67,0.32624,-0.254,G0 V,0.15796124684077503,0.7073049304257528,0.002851316087707728,0,0,0,1,0,0,0,0,0,0,0
1.84,192.60498,15.28469497,0.1231,797.0,1.31,6170.0,-0.082525,-0.16,G0 V,0.20783803079546054,0.5592938733125649,0.002851315541859402,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,15.28467725,0.1008,797.0,1.31,5554.67,0.32624,-0.254,G0 V,0.15796124684077503,0.7073049304257528,0.002851315397795804,0,0,0,1,0,0,0,0,0,0,0
1.92,192.60498,15.28462,0.124,797.0,1.31,6166.0,-0.082525,-0.002,G0 V,0.18391471215351815,0.5597092419522326,0.0028513149323534086,0,0,0,1,0,0,0,0,0,0,0
2.09,192.60498,15.28469497,0.1008,797.0,1.31,6062.0,-0.082525,-0.02,G0 V,0.15796124684077503,0.5705088265835929,0.002851315541859402,0,0,0,1,0,0,0,0,0,0,0
2.7,192.60498,15.28467725,0.1224,797.0,1.31,5763.0,-0.082525,0.16,G0 V,0.15977844056242008,0.598442367601246,0.002851315397795804,0,0,0,1,0,0,0,0,0,0,0
2.736,192.60498,10.3392924,0.1008,797.0,1.31,5770.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5991692627206645,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,21.05349939,0.1008,797.0,1.31,5825.0,0.39156,0.31,G0 V,0.15796124684077503,0.7517434184839045,0.0028990002746269636,0,0,0,1,0,0,0,0,0,0,0
2.75,192.60498,21.05349939,0.1502,797.0,1.31,5751.0,-0.082525,0.14,G0 V,0.1621796951021732,0.597196261682243,0.0028990002746269636,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,21.05358596,0.16052,797.0,1.31,5854.0,-0.082525,0.34,G0 V,0.1630895687911801,0.5921079958463136,0.0028990010021789645,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,21.0561113778,0.1008,797.0,1.31,5825.0,0.39156,0.31,G0 V,0.15796124684077503,0.7517434184839045,0.0028990222264678256,0,0,0,1,0,0,0,0,0,0,0
2.35,192.60498,21.05358596,0.1484,797.0,1.31,5960.0,-0.082525,-0.2,G0 V,0.16202203499675957,0.5811007268951194,0.0028990010021789645,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,21.08574434,0.1008,797.0,1.31,5825.0,0.39156,0.31,G0 V,0.15796124684077503,0.7517434184839045,0.0028992712930536345,0,0,0,1,0,0,0,0,0,0,0
2.7,192.60498,21.05744,0.15,797.0,1.31,5956.0,-0.082525,-0.002,G0 V,0.16216216216216214,0.5815160955347871,0.0028990333926900754,0,0,0,1,0,0,0,0,0,0,0
3.531,192.60498,10.3392924,0.1008,797.0,1.31,5854.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5921079958463136,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.65,192.60498,21.05358596,0.1008,797.0,1.31,5808.0,-0.082525,0.03,G0 V,0.15796124684077503,0.5968847352024922,0.0028990010021789645,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,10.3392924,0.1008,797.0,1.31,5854.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5921079958463136,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,127.90883265,0.1008,797.0,1.31,5825.0,0.39156,0.31,G0 V,0.15796124684077503,0.7517434184839045,0.00420007180917373,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,127.905412,0.5001,797.0,1.31,5751.0,-0.082525,0.14,G0 V,0.20001333422228149,0.597196261682243,0.0042000114677113115,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,127.909809185,0.1008,797.0,1.31,5825.0,0.39156,0.31,G0 V,0.15796124684077503,0.7517434184839045,0.004200089035910835,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,127.9075774,0.4942,797.0,1.31,5960.0,-0.082525,-0.2,G0 V,0.19922964537123122,0.5811007268951194,0.0042000496659233034,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,127.9075774,0.1008,797.0,1.31,5808.0,-0.082525,0.03,G0 V,0.15796124684077503,0.5968847352024922,0.0042000496659233034,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,127.90073,0.5,797.0,1.31,5956.0,-0.082525,-0.002,G0 V,0.19999999999999998,0.5815160955347871,0.004199928878404373,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,127.9075774,0.53439,797.0,1.31,5854.0,-0.082525,0.34,G0 V,0.2046929264947701,0.5921079958463136,0.0042000496659233034,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,127.905412,0.1008,797.0,1.31,5825.0,0.39156,0.31,G0 V,0.15796124684077503,0.7517434184839045,0.0042000114677113115,0,0,0,1,0,0,0,0,0,0,0
1.32,192.60498,6.2171292,0.1008,797.0,1.31,5808.0,-0.082525,0.03,G0 V,0.361961246840775,0.5968847352024922,0.0027794541685001195,0,0,0,1,0,0,0,0,0,0,0
2.07,192.60498,6.2171292,0.07117,797.0,1.31,5854.0,-0.082525,0.34,G0 V,0.15553470238434697,0.5921079958463136,0.0027794541685001195,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.2172092466,0.1008,797.0,1.31,5825.0,0.39156,0.31,G0 V,0.15796124684077503,0.7517434184839045,0.0027794547868894974,0,0,0,1,0,0,0,0,0,0,0
1.81,192.60498,6.21716039,0.0666,797.0,1.31,5751.0,-0.082525,0.14,G0 V,0.21216706320471707,0.597196261682243,0.0027794544094542897,0,0,0,1,0,0,0,0,0,0,0
1.22,192.60498,6.2171292,0.0658,797.0,1.31,5960.0,-0.082525,-0.2,G0 V,0.38910288491365935,0.5811007268951194,0.0027794541685001195,0,0,0,1,0,0,0,0,0,0,0
2.332,192.60498,10.3392924,0.1008,797.0,1.31,5854.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5921079958463136,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
1.41,192.60498,6.217168,0.067,797.0,1.31,5956.0,-0.082525,-0.002,G0 V,0.3321991722710812,0.5815160955347871,0.0027794544682443324,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.21716039,0.1008,797.0,1.31,5825.0,0.39156,0.31,G0 V,0.15796124684077503,0.7517434184839045,0.0027794544094542897,0,0,0,1,0,0,0,0,0,0,0
2.4,192.60498,25.85515,0.176,797.0,1.31,6133.0,-0.082525,-0.002,G0 V,0.1644736842105263,0.5631360332294911,0.0029399239765058914,0,0,0,1,0,0,0,0,0,0,0
2.42,192.60498,25.85501786,0.1735,797.0,1.31,6122.0,-0.082525,-0.18,G0 V,0.1642485628250753,0.5642782969885773,0.002939922834400099,0,0,0,1,0,0,0,0,0,0,0
2.59,192.60498,25.85501786,0.1008,797.0,1.31,5890.0,-0.082525,-0.02,G0 V,0.15796124684077503,0.5883696780893042,0.002939922834400099,0,0,0,1,0,0,0,0,0,0,0
2.622,192.60498,10.3392924,0.1008,797.0,1.31,6138.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5626168224299065,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,25.8550459904,0.1008,797.0,1.31,5787.0,0.09179,-0.002,G0 V,0.15796124684077503,0.6357814205607476,0.0029399230775352817,0,0,0,1,0,0,0,0,0,0,0
2.4,192.60498,25.85499978,0.1735,797.0,1.31,6122.0,-0.082525,-0.18,G0 V,0.1642485628250753,0.5642782969885773,0.0029399226781320234,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,25.85499978,0.1008,797.0,1.31,5787.0,0.09179,-0.002,G0 V,0.15796124684077503,0.6357814205607476,0.0029399226781320234,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,25.85493523,0.1008,797.0,1.31,5787.0,0.09179,-0.002,G0 V,0.15796124684077503,0.6357814205607476,0.0029399221202170965,0,0,0,1,0,0,0,0,0,0,0
1.46,192.60498,10.3392924,0.1008,797.0,1.31,5350.0,-0.082525,-0.002,G0 V,0.31996124684077504,0.5555555555555556,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
1.39,192.60498,3.383536,0.042,797.0,1.31,5390.0,-0.082525,-0.002,G0 V,0.336217568947906,0.5597092419522326,0.0027577346846556863,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,3.38353535,0.1008,797.0,1.31,5432.54,-0.24849,0.147,G0 V,0.15796124684077503,0.5641266874350986,0.0027577346797123706,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,3.383540239,0.1008,797.0,1.31,5432.54,-0.24849,0.147,G0 V,0.15796124684077503,0.5641266874350986,0.002757734716893708,0,0,0,1,0,0,0,0,0,0,0
1.33,192.60498,3.383538066,0.0429,797.0,1.31,5438.0,-0.082525,0.02,G0 V,0.35428802820499716,0.564693665628245,0.0027577347003678245,0,0,0,1,0,0,0,0,0,0,0
1.65,192.60498,3.383540239,0.042,797.0,1.31,5300.0,-0.082525,0.18,G0 V,0.25821756894790604,0.5503634475597092,0.002757734716893708,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,3.3835334083,0.1008,797.0,1.31,5432.54,-0.24849,0.147,G0 V,0.15796124684077503,0.5641266874350986,0.0027577346649455474,0,0,0,1,0,0,0,0,0,0,0
1.44,192.60498,3.383538066,0.1008,797.0,1.31,5462.0,-0.082525,0.02,G0 V,0.32596124684077504,0.5671858774662513,0.0027577347003678245,0,0,0,1,0,0,0,0,0,0,0
1.399,192.60498,3.383538066,0.04244,797.0,1.31,5350.0,-0.082525,0.06,G0 V,0.33355200760129955,0.5555555555555556,0.0027577347003678245,0,0,0,1,0,0,0,0,0,0,0
0.845,192.60498,10.3392924,0.1008,797.0,1.31,5350.0,-0.082525,-0.002,G0 V,0.411461246840775,0.5555555555555556,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,2.3589562126,0.1008,797.0,1.31,5432.54,-0.24849,0.147,G0 V,0.15796124684077503,0.5641266874350986,0.0027499646068133124,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,2.358952404,0.1008,797.0,1.31,5432.54,-0.24849,0.147,G0 V,0.15796124684077503,0.5641266874350986,0.0027499645780115164,0,0,0,1,0,0,0,0,0,0,0
0.86,192.60498,2.358951515,0.1008,797.0,1.31,5462.0,-0.082525,0.02,G0 V,0.41596124684077507,0.5671858774662513,0.0027499645712886272,0,0,0,1,0,0,0,0,0,0,1
0.8,192.60498,2.358951515,0.0337,797.0,1.31,5438.0,-0.082525,0.02,G0 V,0.39257081828815543,0.564693665628245,0.0027499645712886272,0,0,0,1,0,0,0,0,0,0,0
0.74,192.60498,2.359002,0.033,797.0,1.31,5390.0,-0.082525,-0.002,G0 V,0.37451652262328416,0.5597092419522326,0.0027499649530716556,0,0,0,1,0,0,0,0,0,0,0
0.96,192.60498,2.358952404,0.033,797.0,1.31,5300.0,-0.082525,0.18,G0 V,0.4405165226232841,0.5503634475597092,0.0027499645780115164,0,0,0,1,0,0,0,0,0,0,1
0.841,192.60498,2.358951515,0.03336,797.0,1.31,5350.0,-0.082525,0.06,G0 V,0.40484444128055974,0.5555555555555556,0.0027499645712886272,0,0,0,1,0,0,0,0,0,0,1
2.78,192.60498,24.31575992,0.1693,797.0,1.31,6241.0,-0.082525,-0.14,G0 V,0.16387174304910687,0.5519210799584632,0.00292667873638499,0,0,0,1,0,0,0,0,0,0,0
2.6,192.60498,24.31587,0.17,797.0,1.31,6230.0,-0.082525,-0.002,G0 V,0.16393442622950818,0.5530633437175493,0.0029266796792698567,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,24.3157375387,0.1008,797.0,1.31,5968.0,0.25434,-0.002,G0 V,0.15796124684077503,0.6820059896157841,0.0029266785446791315,0,0,0,1,0,0,0,0,0,0,0
3.3,192.60498,10.3392924,0.1008,797.0,1.31,6244.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5516095534787123,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,24.31587176,0.1008,797.0,1.31,5968.0,0.25434,-0.002,G0 V,0.15796124684077503,0.6820059896157841,0.0029266796943450556,0,0,0,1,0,0,0,0,0,0,0
3.31,192.60498,24.31575992,0.1008,797.0,1.31,6161.0,-0.082525,0.01,G0 V,0.15796124684077503,0.5602284527518172,0.00292667873638499,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,24.31574009,0.1008,797.0,1.31,5968.0,0.25434,-0.002,G0 V,0.15796124684077503,0.6820059896157841,0.002926678566532158,0,0,0,1,0,0,0,0,0,0,0
2.8,192.60498,24.31574009,0.17,797.0,1.31,6242.0,-0.082525,-0.1,G0 V,0.16393442622950818,0.5518172377985462,0.002926678566532158,0,0,0,1,0,0,0,0,0,0,0
0.863,192.60498,10.3392924,0.1008,797.0,1.31,5079.0,-0.082525,-0.002,G0 V,0.41686124684077497,0.5274143302180685,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,1
0.99,192.60498,0.638163204,0.0135,797.0,1.31,5244.0,-0.082525,0.02,G0 V,0.4480193808205386,0.5445482866043613,0.0027370127344699953,0,0,0,1,0,0,0,0,0,0,1
1.46,192.60498,0.638154,0.014,797.0,1.31,5043.0,-0.082525,-0.002,G0 V,0.3130574018126888,0.5236760124610591,0.0027370126655206356,0,0,0,1,0,0,0,0,0,0,0
0.91,192.60498,0.638162933,0.0135,797.0,1.31,5244.0,-0.082525,0.02,G0 V,0.4240193808205387,0.5445482866043613,0.002737012732439869,0,0,0,1,0,0,0,0,0,0,1
0.87,192.60498,0.638163204,0.1008,797.0,1.31,5196.0,-0.082525,-0.02,G0 V,0.41896124684077507,0.5395638629283489,0.0027370127344699953,0,0,0,1,0,0,0,0,0,0,1
2.3,192.60498,0.638163432,0.1008,797.0,1.31,5330.96,-0.38192,-0.029,G0 V,0.15796124684077503,0.5535784008307373,0.0027370127361779975,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,0.638162933,0.1008,797.0,1.31,5330.96,-0.38192,-0.029,G0 V,0.15796124684077503,0.5535784008307373,0.002737012732439869,0,0,0,1,0,0,0,0,0,0,0
0.919,192.60498,0.638163204,0.0137,797.0,1.31,5079.0,-0.082525,0.12,G0 V,0.4267345869204048,0.5274143302180685,0.0027370127344699953,0,0,0,1,0,0,0,0,0,0,1
2.76001201,192.60498,39.67679977,0.1008,797.0,1.31,5244.0,-0.082525,0.02,G0 V,0.15796124684077503,0.5445482866043613,0.0030644465342800553,0,0,0,1,0,0,0,0,0,0,0
2.98,192.60498,39.6769617,0.2122,797.0,1.31,5244.0,-0.082525,0.02,G0 V,0.1678040049222508,0.5445482866043613,0.0030644480549383265,0,0,0,1,0,0,0,0,0,0,0
2.774,192.60498,39.6769617,0.21507,797.0,1.31,5079.0,-0.082525,0.12,G0 V,0.16807381802087476,0.5274143302180685,0.0030644480549383265,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,39.6767095,0.1008,797.0,1.31,5330.96,-0.38192,-0.029,G0 V,0.15796124684077503,0.5535784008307373,0.0030644456865698347,0,0,0,1,0,0,0,0,0,0,0
2.9,192.60498,39.67715,0.227,797.0,1.31,5043.0,-0.082525,-0.002,G0 V,0.1692047377326565,0.5236760124610591,0.003064449823234873,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,39.6766071,0.1008,797.0,1.31,5330.96,-0.38192,-0.029,G0 V,0.15796124684077503,0.5535784008307373,0.003064444724949414,0,0,0,1,0,0,0,0,0,0,0
2.29,192.60498,39.6766071,0.2122,797.0,1.31,5244.0,-0.082525,0.02,G0 V,0.1678040049222508,0.5445482866043613,0.003064444724949414,0,0,0,1,0,0,0,0,0,0,0
3.629,192.60498,10.3392924,0.1008,797.0,1.31,6030.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5738317757009346,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,6.412515037,0.0685,797.0,1.31,6026.0,-0.082525,-0.02,G0 V,0.1553196997152472,0.5742471443406023,0.0027809644156633973,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,6.41246,0.068,797.0,1.31,5993.0,-0.082525,-0.002,G0 V,0.15527950310559005,0.5776739356178608,0.002780963990020344,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.41250944,0.1008,797.0,1.31,5600.66,0.04113,0.133,G0 V,0.15796124684077503,0.5980366313603322,0.0027809643723775263,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.4125971616,0.1008,797.0,1.31,5600.66,0.04113,0.133,G0 V,0.15796124684077503,0.5980366313603322,0.002780965050795742,0,0,0,1,0,0,0,0,0,0,0
3.89,192.60498,6.412512953,0.0685,797.0,1.31,6026.0,-0.082525,-0.02,G0 V,0.1553196997152472,0.5742471443406023,0.002780964399546235,0,0,0,1,0,0,0,0,0,0,0
3.64,192.60498,6.412515037,0.1008,797.0,1.31,5820.0,-0.082525,-0.02,G0 V,0.15796124684077503,0.5956386292834891,0.0027809644156633973,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.412512953,0.1008,797.0,1.31,5600.66,0.04113,0.133,G0 V,0.15796124684077503,0.5980366313603322,0.002780964399546235,0,0,0,1,0,0,0,0,0,0,0
3.35,192.60498,6.521210666,0.1008,797.0,1.31,5971.0,-0.082525,0.06,G0 V,0.15796124684077503,0.5799584631360333,0.0027818052960862654,0,0,0,1,0,0,0,0,0,0,0
3.036,192.60498,10.3392924,0.1008,797.0,1.31,5836.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5939771547248183,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.6,192.60498,6.521210666,0.0682,797.0,1.31,5822.0,-0.082525,-0.06,G0 V,0.1552955792525106,0.5954309449636552,0.0027818052960862654,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.52120576,0.1008,797.0,1.31,5666.0,0.06548,-0.002,G0 V,0.15796124684077503,0.6145616780893042,0.0027818052581214756,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.521209629,0.1008,797.0,1.31,5666.0,0.06548,-0.002,G0 V,0.15796124684077503,0.6145616780893042,0.002781805288061502,0,0,0,1,0,0,0,0,0,0,0
2.94,192.60498,6.521234,0.068,797.0,1.31,5803.0,-0.082525,-0.002,G0 V,0.15527950310559005,0.5974039460020768,0.0027818054766550523,0,0,0,1,0,0,0,0,0,0,0
2.54,192.60498,6.521209629,0.0682,797.0,1.31,5822.0,-0.082525,-0.06,G0 V,0.1552955792525106,0.5954309449636552,0.002781805288061502,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.5212039203,0.1008,797.0,1.31,5666.0,0.06548,-0.002,G0 V,0.15796124684077503,0.6145616780893042,0.0027818052438850667,0,0,0,1,0,0,0,0,0,0,0
2.24,192.60498,59.877824,0.1008,797.0,1.31,4217.0,-0.082525,-0.05,G0 V,0.15796124684077503,0.4379023883696781,0.0032666695796648194,0,0,0,1,0,0,0,0,0,0,0
2.477,192.60498,10.3392924,0.1008,797.0,1.31,4017.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.4171339563862928,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,59.8780538111,0.1008,797.0,1.31,4148.0,-0.87911,-0.002,G0 V,0.15796124684077503,0.4307372793354102,0.0032666720320108176,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,59.8780258,0.1008,797.0,1.31,4148.0,-0.87911,-0.002,G0 V,0.15796124684077503,0.4307372793354102,0.003266671733100302,0,0,0,1,0,0,0,0,0,0,0
2.19,192.60498,59.8780258,0.2522,797.0,1.31,4016.0,-0.082525,0.02,G0 V,0.17164435290078955,0.4170301142263759,0.003266671733100302,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,59.87793639,0.1008,797.0,1.31,4148.0,-0.87911,-0.002,G0 V,0.15796124684077503,0.4307372793354102,0.003266670778993577,0,0,0,1,0,0,0,0,0,0,0
2.696,192.60498,10.3392924,0.1008,797.0,1.31,4158.0,-0.97062,-0.002,G0 V,0.15796124684077503,0.4317757009345794,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,59.87792,0.1008,797.0,1.31,4148.0,-0.87911,-0.002,G0 V,0.15796124684077503,0.4307372793354102,0.003266670604093635,0,0,0,1,0,0,0,0,0,0,0
2.17,192.60498,59.877824,0.2523,797.0,1.31,4014.0,-0.082525,0.02,G0 V,0.1716541740573325,0.416822429906542,0.0032666695796648194,0,0,0,1,0,0,0,0,0,0,0
2.04,192.60498,59.8791008,0.24861,797.0,1.31,3929.0,-0.082525,-0.02,M0 V,0.1712925162299659,0.4079958463136033,0.003266683204620614,0,0,0,0,0,0,1,0,0,0,0
2.15,192.60498,59.87756,0.1008,797.0,1.31,4017.0,-0.082525,0.03,K7 V,0.15796124684077503,0.4171339563862928,0.003266666762488892,0,0,0,0,1,0,0,0,0,0,0
2.33,192.60498,59.87769,0.249,797.0,1.31,4196.0,-0.082525,-0.002,G0 V,0.17133066818960596,0.43572170301142266,0.003266668149734007,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.996926239,0.1008,797.0,1.31,5581.0,-0.11034,-0.002,G0 V,0.15796124684077503,0.5795430944963655,0.0027854914709330107,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.99692696,0.1008,797.0,1.31,5581.0,-0.11034,-0.002,G0 V,0.15796124684077503,0.5795430944963655,0.002785491476527223,0,0,0,1,0,0,0,0,0,0,0
3.111,192.60498,10.3392924,0.1008,797.0,1.31,5716.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5935617860851505,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
3.9414075500000005,192.60498,6.996926554,0.1008,797.0,1.31,5943.0,-0.082525,0.12,G0 V,0.15796124684077503,0.5828660436137072,0.0027854914733770842,0,0,0,1,0,0,0,0,0,0,0
3.28,192.60498,6.996926554,0.0719,797.0,1.31,5713.0,-0.082525,0.07,G0 V,0.15559358954411076,0.5932502596053998,0.0027854914733770842,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,6.9969254384,0.1008,797.0,1.31,5581.0,-0.11034,-0.002,G0 V,0.15796124684077503,0.5795430944963655,0.0027854914647211853,0,0,0,1,0,0,0,0,0,0,0
3.06,192.60498,6.996922,0.07,797.0,1.31,5659.0,-0.082525,-0.002,G0 V,0.15544041450777205,0.5876427829698857,0.002785491438042768,0,0,0,1,0,0,0,0,0,0,0
3.21,192.60498,6.996926239,0.0719,797.0,1.31,5713.0,-0.082525,0.07,G0 V,0.15559358954411076,0.5932502596053998,0.0027854914709330107,0,0,0,1,0,0,0,0,0,0,0
2.63,192.60498,151.86392,0.5594,797.0,1.31,5713.0,-0.082525,0.07,G0 V,0.20824656393169513,0.5932502596053998,0.004669927646009024,0,0,0,1,0,0,0,0,0,0,0
2.34,192.60498,10.3392924,0.1008,797.0,1.31,5716.0,-0.082525,-0.002,G0 V,0.15796124684077503,0.5935617860851505,0.0028116684768132085,0,0,0,1,0,0,0,0,0,0,0
3.3,192.60498,151.86392,0.1008,797.0,1.31,5943.0,-0.082525,0.12,G0 V,0.15796124684077503,0.5828660436137072,0.004669927646009024,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,151.8638332,0.1008,797.0,1.31,5581.0,-0.11034,-0.002,G0 V,0.15796124684077503,0.5795430944963655,0.0046699257530559285,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,151.863949,0.1008,797.0,1.31,5581.0,-0.11034,-0.002,G0 V,0.15796124684077503,0.5795430944963655,0.004669928278447612,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,151.865476216,0.1008,797.0,1.31,5581.0,-0.11034,-0.002,G0 V,0.15796124684077503,0.5795430944963655,0.00466996158456313,0,0,0,1,0,0,0,0,0,0,0
2.41,192.60498,151.863949,0.5594,797.0,1.31,5713.0,-0.082525,0.07,G0 V,0.20824656393169513,0.5932502596053998,0.004669928278447612,0,0,0,1,0,0,0,0,0,0,0
2.14,192.60498,151.8654,0.546,797.0,1.31,5659.0,-0.082525,-0.002,G0 V,0.2063273727647868,0.5876427829698857,0.004669959922403946,0,0,0,1,0,0,0,0,0,0,0
1.5,192.60498,2.437018,0.036,797.0,1.31,5916.0,-0.082525,-0.002,G0 V,0.30274949083503055,0.5856697819314641,0.002750555060635959,0,0,0,1,0,0,0,0,0,0,0
2.04,192.60498,2.437029217,0.0351,797.0,1.31,5573.0,-0.082525,0.16,G0 V,0.15267952567560691,0.5787123572170301,0.002750555145498771,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,2.43703296,0.1008,797.0,1.31,5709.0,0.38338,-0.002,G0 V,0.15796124684077503,0.7461868909657321,0.0027505551738166386,0,0,0,1,0,0,0,0,0,0,0
2.3,192.60498,2.4370227601,0.1008,797.0,1.31,5709.0,0.38338,-0.002,G0 V,0.15796124684077503,0.7461868909657321,0.0027505550966487485,0,0,0,1,0,0,0,0,0,0,0
