pl_rade,pl_orbper,pl_orbsmax,pl_eqt,pl_dens,st_teff,st_lum,st_met,habitability_score,stellar_compatibility,orbital_stability,star_F,star_G,star_K,target,habitability_rank
2.37,3.2087183,1.0,288.0,1.3275,5991.0,-0.0833349999999999,0.235,0.13270346735214492,0.4638742000785131,0.5013782029095546,False,True,False,0,10643
2.37,8.84790854,1.0,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13269427695165273,0.4618000121675053,0.5013999638024127,False,False,True,0,10644
2.37,28.45490735,1.0,288.0,1.3275,6197.21,-0.0833349999999999,0.1278,0.13266913957570084,0.4627276327302336,0.5014812835703657,True,False,False,0,10645
2.37,28.45489091,1.0,288.0,1.3275,6197.21,-0.0833349999999999,0.1278,0.13266913957570084,0.4627276327302336,0.5014812834982203,True,False,False,0,10646
1.23,6.668391,0.058,288.0,1.3275,4208.0,-0.0833349999999999,0.0168,0.1326547781351297,0.4618560200990965,0.2588580017056245,False,False,True,0,10647
1.05,4.167892514,0.0464,984.0,1.3275,5302.0,-0.0833349999999999,-0.205,0.13265391998615292,0.4625859695097324,0.2573196123005701,False,True,False,0,10648
2.37,1.75540576,1.0,288.0,1.3275,5475.0,-0.0833349999999999,0.235,0.13261899742689554,0.4631824883224876,0.5013727039684508,False,True,False,0,10649
3.770000000000001,6.1349847,0.08635,1315.5,1.3275,5872.0,-0.0833349999999999,0.235,0.13261593398107113,0.4668009093751192,0.262670208332656,False,True,False,0,10650
3.770000000000001,8.463,0.0645,593.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13261013613631525,0.4618000121675053,0.2597296372367217,False,False,True,0,10651
3.770000000000001,8.45367765822,1.0,754.62,1.3275,3872.5,-0.0833349999999999,0.0168,0.13261013613631525,0.4618000121675053,0.501398420201123,False,False,True,0,10652
2.37,8.463,1.0,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13261013613631525,0.4618000121675053,0.5013984566632265,False,False,True,0,10653
3.770000000000001,0.9414526,0.02087,288.0,1.3275,6431.0,-0.0833349999999999,0.11,0.13258325332003754,0.4623022774742661,0.2540059026841463,True,False,False,0,10654
1.144,6.79164786,0.06651,288.0,1.3275,5789.0,-0.0833349999999999,-0.205,0.13257024588362704,0.503204418147049,0.2599916839764005,False,True,False,0,10655
2.45,6.45443377,0.0683,999.0,1.3275,6092.0,-0.0833349999999999,-0.205,0.1325311312832785,0.4631250530676839,0.2602300086120261,True,False,False,0,10656
2.37,61.03944540249999,2.03,288.0,1.3275,3872.5,-0.0833349999999999,-0.03,0.13251892244128077,0.4618000121675053,0.2479449750239933,False,False,True,0,10657
2.46,17.44490636,1.0,288.0,1.3275,5387.0,-0.0833349999999999,-0.06,0.13251501585764408,0.4628132616844639,0.5014344934534695,False,True,False,0,10658
1.416,7.63006848,0.07562,288.0,1.3275,6031.0,-0.0833349999999999,-0.16,0.1325028597189394,0.4635062554173902,0.2612191496345658,True,False,False,0,10659
2.37,7.11375572,1.0,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13247705826505762,0.4618000121675053,0.5013931991208053,False,False,True,0,10660
2.37,7.1137758566,1.0,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13247705826505762,0.4618000121675053,0.5013931991989757,False,False,True,0,10661
2.37,7.11373257,1.0,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13247705826505762,0.4618000121675053,0.5013931990309368,False,False,True,0,10662
1.445,3.70175428,0.04487,288.0,1.3275,5274.0,-0.0833349999999999,0.07,0.13246323758534334,0.4625278504902833,0.257117548588811,False,True,False,0,10663
2.37,6.38316403,1.0,288.0,1.3275,3886.0,-0.0833349999999999,0.0168,0.13242879607409289,0.4618018824893627,0.5013903687202279,False,False,True,0,10664
2.37,6.383159135,1.0,288.0,1.3275,3886.0,-0.0833349999999999,0.0168,0.13242879607409289,0.4618018824893627,0.5013903687013026,False,False,True,0,10665
2.37,18.4776050275,1.0,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13242538131174056,0.4618000121675053,0.501438756198833,False,False,True,0,10666
1.69,2.757977384,0.0384,1315.5,1.3275,5919.0,-0.0833349999999999,-0.08,0.13241022283584228,0.4650588782409457,0.2562704568316759,False,True,False,0,10667
1.96061882,10.643985,0.075,431.03,1.3275,3872.5,-0.0833349999999999,0.154,0.132380453604234,0.4618000121675053,0.2611472993818991,False,False,True,0,10668
2.37,4.61705992,1.0,288.0,1.3275,5600.0,-0.0833349999999999,0.12,0.13237657175059925,0.4643310475697678,0.501383573889485,False,True,False,0,10669
3.770000000000001,4.617101,0.05458,1216.0,1.3275,5600.0,-0.0833349999999999,0.12,0.13237657175059925,0.4643310475697678,0.2583974836395492,False,True,False,0,10670
3.770000000000001,4.6171,1.0,288.0,1.3275,5600.0,-0.0833349999999999,0.12,0.13237657175059925,0.4643310475697678,0.5013835740429334,False,True,False,0,10671
2.37,4.6170654,1.0,288.0,1.3275,5600.0,-0.0833349999999999,0.12,0.13237657175059925,0.4643310475697678,0.5013835739104654,False,True,False,0,10672
3.770000000000001,4.617101,0.05614,288.0,1.3275,5600.0,-0.0833349999999999,0.12,0.13237657175059925,0.4643310475697678,0.2586037442236266,False,True,False,0,10673
1.44,1.4951513,0.0257,1315.5,1.3275,5635.0,-0.0833349999999999,0.14,0.13237521880673267,0.4650099737026045,0.2546260418514783,False,True,False,0,10674
3.770000000000001,2.14363544,0.0332,1315.5,1.3275,6000.0,-0.0833349999999999,-0.12,0.13236186852765777,0.46377990394675,0.2555942215022628,True,False,False,0,10675
3.770000000000001,2.143634,0.03449,288.0,1.3275,6000.0,-0.0833349999999999,-0.12,0.13236186852765777,0.46377990394675,0.2557610707462366,True,False,False,0,10676
2.37,1.755406,1.0,288.0,1.3275,5475.0,-0.0833349999999999,0.235,0.13234121964911774,0.4631824883224876,0.5013727039693553,False,True,False,0,10677
1.672,11.06201,0.061,326.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.13233634433846642,0.4618000121675053,0.2592735755733286,False,False,True,0,10678
1.6,2.586638081,0.0357,1315.5,1.3275,5802.0,-0.0833349999999999,-0.2,0.13230868791221959,0.4815377514803823,0.2559194470619215,False,True,False,0,10679
2.694,23.783247,0.16246,288.0,1.3275,5856.0,-0.0833349999999999,-0.17,0.13230180885328338,0.4678668654044329,0.2735639825195365,False,True,False,0,10680
2.49,28.625653,1.0,288.0,1.3275,5566.0,-0.0833349999999999,0.03,0.13229214376070314,0.4638851693207579,0.5014820332501452,False,True,False,0,10681
2.17,59.877824,0.2523,272.0,1.3275,4014.0,-0.0833349999999999,0.02,0.1322771092146845,0.4618210375993625,0.2877236248853865,False,False,True,0,10682
2.37,5.412203927,1.0,288.0,1.3275,5950.98,-0.0833349999999999,-0.148,0.13226260170202328,0.4644116450313652,0.5013866248537673,False,True,False,0,10683
1.53,11.80619472,0.1134,1090.0,1.3275,6915.0,-0.0833349999999999,0.02,0.13226075870126597,0.4619771187914544,0.2664386892926799,True,False,False,0,10684
1.3,7.00828076,0.0742,288.0,1.3275,6015.0,-0.0833349999999999,0.1,0.13226015646618774,0.4636385918165168,0.2610251503639348,True,False,False,0,10685
2.37,0.843379985,1.0,288.0,1.3275,4710.62,-0.0833349999999999,0.235,0.13225296802771877,0.4620057497581487,0.5013692754631682,False,False,True,0,10686
1.21936414,5.896609783,1.0,288.0,1.3275,5392.0,-0.0833349999999999,0.18,0.1322426956138253,0.462829741144465,0.5013884901214029,False,True,False,1,10687
2.68,8.11529219,0.0785,879.0,1.3275,5926.0,-0.0833349999999999,-0.2,0.13222771107652376,0.4648934561783689,0.2616104729408951,False,True,False,0,10688
3.1,8.11528727,0.0785,879.0,1.3275,5926.0,-0.0833349999999999,-0.2,0.13222771107652376,0.4648934561783689,0.2616104729216886,False,True,False,0,10689
2.37,61.03944540249999,0.337,288.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.1321833741272526,0.4618000121675053,0.3023010115062247,False,False,True,0,10690
2.37,61.03944540249999,1.292,288.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.1321833741272526,0.4618000121675053,0.3886364603295493,False,False,True,0,10691
2.37,61.03944540249999,1.731,288.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.1321833741272526,0.4618000121675053,0.2904899318102696,False,False,True,0,10692
2.37,61.03944540249999,0.338,288.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.1321833741272526,0.4618000121675053,0.302481914908873,False,False,True,0,10693
1.23,61.03944540249999,0.2253,199.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.1321833741272526,0.4618000121675053,0.2833773147991749,False,False,True,0,10694
2.37,61.03944540249999,0.3376,288.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.1321833741272526,0.4618000121675053,0.3024095274308643,False,False,True,0,10695
3.770000000000001,2.5441828,0.03763,1315.5,1.3275,5702.0,-0.0833349999999999,0.235,0.13216994597680418,0.4680312579738888,0.2561696311644828,False,True,False,0,10696
3.770000000000001,7.91943,0.0735,913.0,1.3275,5519.0,-0.0833349999999999,-0.205,0.13216212513789063,0.4634608284034592,0.2609343561118521,False,True,False,0,10697
2.37,13.7223682,1.0,288.0,1.3275,5757.89,-0.0833349999999999,-0.1919,0.13215691903818774,0.4852232086097053,0.5014193350779759,False,True,False,0,10698
0.9699999999999998,25.5172744,0.1684,615.0,1.3275,5680.0,-0.0833349999999999,0.12,0.132141915687772,0.4665882565308873,0.2744538712662528,False,True,False,0,10699
2.0,14.6762429,0.1124,618.0,1.3275,4927.0,-0.0833349999999999,0.07,0.1321180091501179,0.4621246059404762,0.2663098172197294,False,False,True,0,10700
1.238,21.80379,0.1404,538.0,1.3275,4884.0,-0.0833349999999999,0.02,0.13211525325376583,0.4620964106982594,0.2703276866945354,False,False,True,0,10701
2.45,5.254467,0.059,1194.0,1.3275,5920.0,-0.0833349999999999,-0.08,0.13209942947686962,0.4650342549768858,0.2589851942310643,False,True,False,0,10702
2.33,23.5541012,0.2134,1315.5,1.3275,7132.5,-0.0833349999999999,0.07,0.1320840819310896,0.4619066190569224,0.2813212734994736,True,False,False,0,10703
1.169,13.7872576,0.11636,288.0,1.3275,5704.0,-0.0833349999999999,0.235,0.13207543615771664,0.468204418147049,0.2668630995719206,False,True,False,0,10704
2.68,4.30655689,0.05542,288.0,1.3275,5909.0,-0.0833349999999999,0.235,0.13203138014763713,0.4653256302682611,0.258507317994472,False,True,False,0,10705
2.39,3.595769645,0.0468,1252.0,1.3275,6108.0,-0.0833349999999999,-0.08,0.13201391346131378,0.4630483254985092,0.2573698448215281,True,False,False,0,10706
0.9699999999999998,4.62333557,0.0554,1053.0,1.3275,5697.0,-0.0833349999999999,0.235,0.1320090739698197,0.4676353124559921,0.2585058852764318,False,True,False,0,10707
3.770000000000001,1.72086129,0.0287,1315.5,1.3275,5742.0,-0.0833349999999999,0.235,0.13200305000891624,0.4750512649938958,0.2550123039227155,False,True,False,0,10708
3.338,13.484542,1.0,288.0,1.3275,5591.68,-0.0833349999999999,0.0168,0.13193538281266226,0.4642069806070106,0.5014183775169372,False,True,False,0,10709
2.37,13.4586,0.0943,288.0,1.3275,5591.68,-0.0833349999999999,0.0168,0.13193538281266226,0.4642069806070106,0.2637890555343307,False,True,False,0,10710
0.9699999999999998,13.3669309,0.1017698723,288.0,1.3275,5591.68,-0.0833349999999999,0.0168,0.13193538281266226,0.4642069806070106,0.2648211624191293,False,True,False,0,10711
2.37,8.75209691,1.0,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13191587162506327,0.4618000121675053,0.5013995883409679,False,False,True,0,10712
2.76,26.2347447,0.1859,754.0,1.3275,6297.0,-0.0833349999999999,0.14,0.13190922732766364,0.4624992899419208,0.2770903683939985,True,False,False,0,10713
2.37,5.6880835731,1.0,288.0,1.3275,5670.06,-0.0833349999999999,0.1014,0.13190298213472915,0.4661274338743607,0.5013876865493607,False,True,False,0,10714
2.37,5.68798675,1.0,288.0,1.3275,5670.06,-0.0833349999999999,0.1014,0.13190298213472915,0.4661274338743607,0.5013876861764613,False,True,False,0,10715
2.37,5.68799383,1.0,288.0,1.3275,5670.06,-0.0833349999999999,0.1014,0.13190298213472915,0.4661274338743607,0.501387686203729,False,True,False,0,10716
2.83677238,6.45442009,1.0,288.0,1.3275,6092.0,-0.0833349999999999,-0.205,0.13190133097605886,0.4631250530676839,0.5013906442685936,True,False,False,0,10717
2.48,6.45442931,0.0683,999.0,1.3275,6092.0,-0.0833349999999999,-0.205,0.13190133097605886,0.4631250530676839,0.2602300085947758,True,False,False,0,10718
2.14,8.49640437,0.0726,702.0,1.3275,5093.0,-0.0833349999999999,-0.205,0.13186826763084233,0.4622666144541433,0.2608154182960137,False,False,True,0,10719
2.11,8.49642241,0.0726,702.0,1.3275,5093.0,-0.0833349999999999,-0.205,0.13186826763084233,0.4622666144541433,0.2608154183665879,False,False,True,0,10720
2.54,6.51389,0.0494,416.0,1.3275,3872.5,-0.0833349999999999,-0.01,0.1318268934196995,0.4618000121675053,0.2577222595381557,False,False,True,0,10721
2.702,9.48961571,0.0895,288.0,1.3275,5605.0,-0.0833349999999999,0.17,0.13180668387421515,0.4644113146987731,0.2631140775156194,False,True,False,0,10722
3.770000000000001,61.03944540249999,0.633,243.0,1.3275,5100.0,-0.0833349999999999,-0.12,0.13177908050544335,0.4622741285054191,0.3674040040004655,False,False,True,0,10723
3.770000000000001,3.31392,0.048,1315.5,1.3275,6030.0,-0.0833349999999999,0.1,0.13175161406434122,0.4635140360653625,0.2575261436584045,True,False,False,0,10724
2.37,3.3139151,1.0,288.0,1.3275,6030.0,-0.0833349999999999,0.1,0.13175161406434122,0.4635140360653625,0.5013786026561726,True,False,False,0,10725
3.03,49.532,0.2962,288.0,1.3275,5636.0,-0.0833349999999999,-0.205,0.13174340337444898,0.4650342549768858,0.2950416124773763,False,True,False,0,10726
0.9699999999999998,3.03266154,0.0392,1197.0,1.3275,5725.0,-0.0833349999999999,-0.205,0.13174177981426574,0.4707970107396416,0.2563754944306322,False,True,False,0,10727
2.37,61.03944540249999,2.067,288.0,1.3275,5844.0,-0.0833349999999999,-0.205,0.13172269412370186,0.4690004380475465,0.2435360246163441,False,True,False,0,10728
3.13,26.62941953,0.1722,742.0,1.3275,5866.0,-0.0833349999999999,-0.2,0.1316886861763126,0.4671557290084722,0.2750262208191096,False,True,False,0,10729
2.37,7.1999,0.050431,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13168639561445522,0.4618000121675053,0.2578604757943961,False,False,True,0,10730
2.37,7.2,0.05,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13168639561445522,0.4618000121675053,0.2578037904124861,False,False,True,0,10731
1.444,5.082746517,0.05689,288.0,1.3275,5435.0,-0.0833349999999999,0.14,0.1316862037200654,0.4629912398524753,0.2587048109025955,False,True,False,0,10732
3.770000000000001,26.62949944,1.0,288.0,1.3275,5866.0,-0.0833349999999999,-0.2,0.13168040460281366,0.4671557290084722,0.5014733160341719,False,True,False,0,10733
2.37,5.72932402,1.0,288.0,1.3275,5170.32,-0.0833349999999999,0.1166,0.13164802572728992,0.462359201174803,0.5013878453988516,False,False,True,0,10734
2.37,5.729317577,1.0,288.0,1.3275,5170.32,-0.0833349999999999,0.1166,0.13164802572728992,0.462359201174803,0.5013878453740317,False,False,True,0,10735
2.37,5.7293201473,1.0,288.0,1.3275,5170.32,-0.0833349999999999,0.1166,0.13164802572728992,0.462359201174803,0.5013878453839331,False,False,True,0,10736
2.37,3.0362057249,1.0,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.1316348318590083,0.4618000121675053,0.5013775478653417,False,False,True,0,10737
2.37,3.0362155,1.0,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.1316348318590083,0.4618000121675053,0.5013775479024409,False,False,True,0,10738
2.37,3.036208739,1.0,288.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.1316348318590083,0.4618000121675053,0.5013775478767811,False,False,True,0,10739
2.37,41.375,0.1686,288.0,1.3275,3872.5,-0.0833349999999999,0.1596,0.13162224896605076,0.4618000121675053,0.2745554183809924,False,False,True,0,10740
2.63,16.051098,0.0925,288.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.1315761539119307,0.4618000121675053,0.2635519779253046,False,False,True,0,10741
3.770000000000001,10.86443187,0.0696,358.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.1315596911067205,0.4618000121675053,0.2604215889695843,False,False,True,0,10742
2.17,7.75192492,0.0807,977.0,1.3275,6077.0,-0.0833349999999999,0.21,0.13155501928593688,0.463204418147049,0.2619073257821073,True,False,False,0,10743
2.32120418,14.133427,1.0,288.0,1.3275,5098.0,-0.0833349999999999,-0.15,0.13153771215844848,0.4622719658709844,0.5014209931785706,False,False,True,0,10744
2.37,61.03944540249999,1.207,288.0,1.3275,4866.0,-0.0833349999999999,-0.02,0.13153454703623205,0.4620853966063407,0.415889763429885,False,False,True,0,10745
2.37,61.03944540249999,1.853,288.0,1.3275,4866.0,-0.0833349999999999,-0.02,0.13153454703623205,0.4620853966063407,0.2714722600284728,False,False,True,0,10746
2.37,61.03944540249999,1.84,288.0,1.3275,4866.0,-0.0833349999999999,-0.02,0.13153454703623205,0.4620853966063407,0.2733786867395641,False,False,True,0,10747
2.37,61.03944540249999,1.214,288.0,1.3275,4866.0,-0.0833349999999999,-0.02,0.13153454703623205,0.4620853966063407,0.4135011708023103,False,False,True,0,10748
3.770000000000001,2.49979,0.0363,1315.5,1.3275,5650.0,-0.0833349999999999,0.14,0.13153434666174918,0.4654137204726304,0.2559968930346717,False,True,False,0,10749
0.9699999999999998,3.50470358,0.0419,1019.0,1.3275,5115.0,-0.0833349999999999,0.08,0.13151179132378496,0.4622907635285751,0.2567289018083659,False,False,True,0,10750
1.97,12.24764145,0.1041,775.0,1.3275,5941.0,-0.0833349999999999,-0.14,0.13150628490636723,0.4645865319681872,0.2651404079583223,False,True,False,0,10751
3.770000000000001,3.990105908,0.0493,1124.0,1.3275,5926.0,-0.0833349999999999,-0.12,0.13147580605782985,0.4648934561783689,0.2576994224522749,False,True,False,0,10752
3.770000000000001,3.990106229,0.0493,1125.0,1.3275,5926.0,-0.0833349999999999,-0.12,0.13147580605782985,0.4648934561783689,0.2576994224534996,False,True,False,0,10753
0.9699999999999998,9.74048508,0.079,673.0,1.3275,5051.0,-0.0833349999999999,-0.205,0.1314680444702575,0.4622245646671955,0.2616845748791297,False,False,True,0,10754
1.5,7.0106324,0.0672,738.0,1.3275,4908.0,-0.0833349999999999,0.22,0.1314333249652665,0.4621118042932411,0.2600848518904253,False,False,True,0,10755
1.293,5.61357629,0.05904,288.0,1.3275,5871.0,-0.0833349999999999,-0.205,0.13142374304400195,0.4668569004165525,0.2589918840340807,False,True,False,0,10756
1.22,13.93290318,0.1188,789.0,1.3275,6028.0,-0.0833349999999999,0.21,0.13142038965391256,0.4635297833528923,0.2672079788601934,True,False,False,0,10757
2.69,3.215106337,0.044,1315.5,1.3275,5779.0,-0.0833349999999999,-0.205,0.13141265616628794,0.7115377514803823,0.2570019490588002,False,True,False,0,10758
3.770000000000001,3.5819232,0.03944,739.0,1.3275,3920.0,-0.0833349999999999,0.235,0.1313993515522972,0.4618067132878057,0.2564087974702376,False,False,True,0,10759
3.770000000000001,11.23479,0.1093,1134.0,1.3275,5591.68,-0.0833349999999999,0.0168,0.13136392038176767,0.4642069806070106,0.2658617020890863,False,True,False,0,10760
1.16,5.69919592,0.0622,964.0,1.3275,5646.0,-0.0833349999999999,0.12,0.13135833176927883,0.4652971499766229,0.2594122932866817,False,True,False,0,10761
1.87800002,59.28409958,1.0,288.0,1.3275,5225.0,-0.0833349999999999,0.14,0.13135507880844324,0.4624402785561946,0.5016301730667218,False,True,False,1,10762
2.109,46.9025112,0.232,288.0,1.3275,5178.0,-0.0833349999999999,-0.205,0.13135221595156324,0.46236969823579,0.284372349121062,False,False,True,0,10763
2.37,12.4934375486,1.0,288.0,1.3275,5207.0,-0.0833349999999999,-0.1421,0.1313325052500135,0.4624118773545082,0.5014144008997534,False,True,False,0,10764
1.2,3.0255955,0.0423,1315.5,1.3275,6184.0,-0.0833349999999999,-0.06,0.13133057739588538,0.4627662527088835,0.2567792545457335,True,False,False,0,10765
1.77,55.3285813,1.0,288.0,1.3275,5377.0,-0.0833349999999999,0.17,0.13130068517213,0.4627815325749097,0.5016094174420429,False,True,False,1,10766
3.26,4.688418,1.0,908.0,1.3275,5077.0,-0.0833349999999999,0.13,0.13127872380338737,0.462250002192633,0.5013838471416618,False,False,True,0,10767
2.37,61.03944540249999,2.115,288.0,1.3275,5000.0,-0.0833349999999999,-0.09,0.13117399486393314,0.4621796000041307,0.2380461756901243,False,False,True,0,10768
2.37,61.03944540249999,0.83,288.0,1.3275,5004.0,-0.0833349999999999,-0.09,0.13117399486393314,0.4621829127707049,0.4289899836552089,False,False,True,0,10769
2.37,61.03944540249999,2.06,288.0,1.3275,5000.0,-0.0833349999999999,-0.09,0.13117399486393314,0.4621796000041307,0.2443580029067232,False,False,True,0,10770
2.37,17.81594735,1.0,288.0,1.3275,5777.2,-0.0833349999999999,0.0445,0.13117119410313025,0.739315529258132,0.5014360221158739,False,True,False,0,10771
2.37,17.8159449796,1.0,288.0,1.3275,5777.2,-0.0833349999999999,0.0445,0.13117119410313025,0.739315529258132,0.5014360221060976,False,True,False,0,10772
1.712,3.219821056,0.04053,288.0,1.3275,5105.0,-0.0833349999999999,0.12,0.13113329980697744,0.4622795912429936,0.2565492862378377,False,False,True,0,10773
2.37,61.03944540249999,0.484,288.0,1.3275,5545.0,-0.0833349999999999,-0.012,0.1310425370265559,0.4636745036171344,0.3314548597348606,False,True,False,0,10774
2.37,4.2336995,1.0,288.0,1.3275,6400.0,-0.0833349999999999,0.09,0.13103107278205953,0.4623403196986809,0.5013821077289646,True,False,False,0,10775
3.770000000000001,4.2337,0.0559,1315.5,1.3275,6400.0,-0.0833349999999999,0.09,0.13103107278205953,0.4623403196986809,0.2585705239646076,True,False,False,0,10776
2.08,13.0267964,0.1025,643.0,1.3275,5083.0,-0.0833349999999999,0.22,0.13102908552237666,0.46225614228498,0.2649211494556904,False,False,True,0,10777
1.2,3.306562,0.035,629.0,1.3275,3872.5,-0.0833349999999999,0.0168,0.13102675302955955,0.4618000121675053,0.2558315009155916,False,False,True,0,10778
2.37,3.092535,0.04439,288.0,1.3275,6176.2,-0.0833349999999999,0.1555,0.13101614818600033,0.4627902564904024,0.2570524616494239,True,False,False,0,10779
2.54862479,7.817949,1.0,288.0,1.3275,6022.0,-0.0833349999999999,0.235,0.13100815466396523,0.463578567806913,0.5013959381789346,True,False,False,0,10780
2.37,11.76305837,1.0,288.0,1.3275,4819.0,-0.0833349999999999,0.16,0.13100696789342586,0.4620585848137157,0.5014114846342657,False,False,True,0,10781
2.5,11.954051,0.088,530.0,1.3275,4187.0,-0.0833349999999999,0.0168,0.13099868662467792,0.4618518218321411,0.2629185222204167,False,False,True,0,10782
2.37,15.0448856726,1.0,288.0,1.3275,5801.76,-0.0833349999999999,-0.205,0.1309889429405869,0.481731612546618,0.5014246836121999,False,True,False,0,10783
2.6,13.176,1.0,288.0,1.3275,5591.68,-0.0833349999999999,0.0168,0.13095125582853526,0.4642069806070106,0.5014171371562025,False,True,False,0,10784
2.37,13.233522,1.0,288.0,1.3275,5591.68,-0.0833349999999999,0.0168,0.13095125582853526,0.4642069806070106,0.5014173682341778,False,True,False,0,10785
2.65,16.05111,0.0929,356.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.13095115391193068,0.4618000121675053,0.2636069563598898,False,False,True,0,10786
2.6,16.051137,0.0929,288.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.13095115391193068,0.4618000121675053,0.2636069564701261,False,False,True,0,10787
2.37,16.051115,1.0,288.0,1.3275,3872.5,-0.0833349999999999,-0.07,0.13095115391193068,0.4618000121675053,0.5014287800916982,False,False,True,0,10788
1.41,9.08237046,0.0815,734.0,1.3275,5354.0,-0.0833349999999999,-0.08,0.1309467840221044,0.4627142220686176,0.2620211597068321,False,True,False,0,10789
3.02,50.6984448,1.0,288.0,1.3275,6155.0,-0.0833349999999999,0.03,0.13093235848939408,0.4628605028031337,0.5015857834880734,True,False,False,0,10790
2.37,3.2542615508,1.0,288.0,1.3275,6108.41,-0.0833349999999999,-0.039,0.1309238821284248,0.4630464567095547,0.5013783759449183,True,False,False,0,10791
2.33,61.03944540249999,0.495,288.0,1.3275,4723.0,-0.0833349999999999,-0.01,0.13091360348948022,0.4620112363288672,0.333865469926044,False,False,True,0,10792
2.37,2.4998045,1.0,288.0,1.3275,5650.0,-0.0833349999999999,0.14,0.13090934666174917,0.4654137204726304,0.5013755150786432,False,True,False,0,10793
2.37,2.4998039,1.0,288.0,1.3275,5650.0,-0.0833349999999999,0.14,0.13090934666174917,0.4654137204726304,0.5013755150763728,False,True,False,0,10794
2.37,2.49980447,1.0,288.0,1.3275,5650.0,-0.0833349999999999,0.14,0.13090934666174917,0.4654137204726304,0.5013755150785296,False,True,False,0,10795
2.415,11.13125132,0.10036,288.0,1.3275,5995.0,-0.0833349999999999,-0.06,0.13090895941835579,0.4638313294620337,0.2646167373139935,False,True,False,0,10796
2.576,8.408876951,0.07459,288.0,1.3275,5501.0,-0.0833349999999999,-0.205,0.1308781328379788,0.4633363126314614,0.2610831952188211,False,True,False,0,10797
2.63,11.63701734,0.10024,288.0,1.3275,5686.0,-0.0833349999999999,0.11,0.13085914818450556,0.4669140955664038,0.2646021225260792,False,True,False,0,10798
3.770000000000001,17.8999,0.1439,971.0,1.3275,6150.0,-0.0833349999999999,0.18,0.13085362078153198,0.4628782340541089,0.2708184060526246,True,False,False,0,10799
3.770000000000001,16.06862959,0.1165,571.0,1.3275,5126.0,-0.0833349999999999,-0.12,0.1308484882053688,0.4623034482644558,0.2668920849464672,False,False,True,0,10800
2.02,4.13962966,1.0,288.0,1.3275,6826.0,-0.0833349999999999,0.04,0.13084793972201045,0.4620143959036425,0.5013817484338785,True,False,False,0,10801
2.37,61.03944540249999,0.99,288.0,1.3275,4970.43,-0.0833349999999999,-0.0978,0.13082284002195477,0.4621561271312227,0.4966890612552765,False,False,True,0,10802
2.37,9.6183,0.08113,696.0,1.3275,4867.44,-0.0833349999999999,-0.205,0.13079631634041258,0.4620862617265537,0.2619730130909151,False,False,True,0,10803
1.27,3.73089898,0.0466,1115.0,1.3275,5830.0,-0.0833349999999999,-0.14,0.13078827169464616,0.4709717137445333,0.2573441497484396,False,True,False,0,10804
3.24,4.362744362,0.0578,1315.5,1.3275,5903.0,-0.0833349999999999,0.235,0.13078197523091548,0.4655060054486363,0.258822617389659,False,True,False,0,10805
1.325,21.1284569,0.15264,288.0,1.3275,5846.0,-0.0833349999999999,0.1,0.13074585059076838,0.4687841282919765,0.2721063196019379,False,True,False,0,10806
2.37,61.03944540249999,1.61,288.0,1.3275,4860.0,-0.0833349999999999,-0.01,0.13073092458356667,0.4620818211212963,0.3121985625159616,False,False,True,0,10807
3.770000000000001,3.9791,0.05205,288.0,1.3275,5924.0,-0.0833349999999999,0.235,0.13071676755052836,0.4649391120246,0.2580612353218876,False,True,False,0,10808
3.770000000000001,3.9791,0.05205,1315.5,1.3275,5924.0,-0.0833349999999999,0.235,0.13071676755052836,0.4649391120246,0.2580612353218876,False,True,False,0,10809
3.770000000000001,3.9791,0.051,288.0,1.3275,5924.0,-0.0833349999999999,0.235,0.13071676755052836,0.4649391120246,0.2579229520460685,False,True,False,0,10810
2.37,12.3764467,1.0,288.0,1.3275,4202.0,-0.0833349999999999,0.0168,0.1307049511174303,0.4618548091848846,0.5014139329672304,False,False,True,0,10811
