pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum
"Kepler-1164 b",1.11000000,,3.97599629000,936.00,,5143.00,0.778000,0.803000,
"Kepler-1164 b",,,3.97600483830,,,5197.00,0.778965,0.883000,-0.39926
"Kepler-1164 b",1.12000000,,3.97599768000,,,5183.00,0.790000,0.850000,
"Kepler-1165 c",2.00000000,,29.96860520000,647.00,,6224.00,1.083000,1.092000,
"Kepler-1165 c",3.36093385,,29.96870041000,,,6249.00,1.076000,1.130000,
"Kepler-1165 c",2.00000000,,29.96860520000,647.00,,6224.00,1.083000,1.092000,
"Kepler-1165 c",,,29.96862050000,,,6019.00,1.735250,1.110000,0.55152
"Kepler-1165 c",1.91000000,,29.96859170000,644.00,,6249.00,1.076000,1.130000,
"Kepler-1165 c",2.02000000,,29.96819000000,628.00,,6225.00,1.030000,1.111000,
"Kepler-1165 c",,,29.96859170000,,,6019.00,1.735250,1.110000,0.55152
"Kepler-1165 c",2.00000000,,29.96860520000,647.00,,6224.00,1.083000,1.092000,
"Kepler-1166 b",1.94000000,,33.24068820000,563.00,,5605.00,1.015000,0.904000,
"Kepler-1166 b",,,33.24097603000,,,5392.42,0.853322,0.940000,-0.25594
"Kepler-1166 b",1.51000000,,33.24079850000,486.00,,5382.00,0.827000,0.928000,
"Kepler-1166 b",,,33.24044780950,,,5392.42,0.853322,0.940000,-0.25594
"Kepler-1166 b",,,33.24079850000,,,5392.42,0.853322,0.940000,-0.25594
"Kepler-1166 b",2.20000000,,33.24201000000,559.00,,5560.00,1.000000,0.850000,
"Kepler-1166 b",1.55700000,,,,,5388.00,0.855000,,
"Kepler-1166 b",1.94000000,,33.24068820000,563.00,,5605.00,1.015000,0.904000,
"Kepler-1166 b",1.94000000,,33.24068820000,563.00,,5605.00,1.015000,0.904000,
"Kepler-1166 b",1.69000000,,33.24068820000,,,5446.00,0.860000,0.900000,
"Kepler-23 c",3.20000000,858.10000000,10.74210000000,,,5760.00,1.520000,1.110000,0.36200
"Kepler-23 c",,,10.74244253000,,,5861.98,1.532780,1.060000,0.39783
"Kepler-23 c",3.03600000,,10.74242766000,,,5823.00,1.491000,0.990000,
"Kepler-23 c",3.15000000,,10.74242766000,1023.00,,5828.00,1.548000,1.078000,
"Kepler-23 c",3.15000000,,10.74242766000,1023.00,,5828.00,1.548000,1.078000,
"Kepler-23 c",3.15000000,,10.74242766000,1023.00,,5828.00,1.548000,1.078000,
"Kepler-23 c",3.07500000,,,,,5823.00,1.523000,,
"Kepler-23 c",3.12000000,,10.74243400000,,,5861.98,1.532780,1.060000,0.39783
"Kepler-23 c",3.20000000,60.20000000,10.74200000000,,,,1.548000,1.080000,
"Kepler-23 c",3.69000000,,10.74244700000,1166.00,,6142.00,1.870000,1.190000,
"Kepler-23 c",3.06000000,,10.74241765000,1008.00,,5761.00,1.518000,1.036000,
"Kepler-23 c",3.00500000,7.81000000,10.74000000000,,1.576894,5828.00,1.548000,1.078000,
"Kepler-23 c",,,10.74241765000,,,5861.98,1.532780,1.060000,0.39783
"Kepler-23 c",3.25000000,,10.74242766000,,,5880.00,1.570000,1.100000,
"Kepler-1167 b",,,1.00393600340,,,4806.00,0.778285,0.780000,-0.53589
"Kepler-1167 b",1.70000000,,1.00393373900,1421.00,,4949.00,0.741000,0.715000,
"Kepler-1167 b",2.07000000,,1.00396500000,1429.00,,4778.00,0.870000,0.860000,
"Kepler-1167 b",1.65900000,,,,,4951.00,0.768000,,
"Kepler-1167 b",1.71000000,,1.00393373900,,,4971.00,0.750000,0.790000,
"Kepler-1167 b",1.70000000,,1.00393373900,1421.00,,4949.00,0.741000,0.715000,
"Kepler-1167 b",1.60000000,,1.00393170300,1419.00,,4949.00,0.741000,0.715000,
"Kepler-1167 b",,,1.00393170300,,,4806.00,0.778285,0.780000,-0.53589
"Kepler-1167 b",1.70000000,,1.00393373900,1421.00,,4949.00,0.741000,0.715000,
"Kepler-1168 b",,,55.82244220430,,,4934.58,0.743111,0.810000,-0.53020
"Kepler-1168 b",,,55.82247750000,,,4934.58,0.743111,0.810000,-0.53020
"Kepler-1168 b",2.21000000,,55.82265390000,379.00,,5167.00,0.737000,0.812000,
"Kepler-1168 b",,,55.82222394000,,,4934.58,0.743111,0.810000,-0.53020
"Kepler-1168 b",1.95300000,,,,,5165.00,0.675000,,
"Kepler-1168 b",2.20000000,,55.82280000000,371.00,,5159.00,0.710000,0.811000,
"Kepler-1168 b",2.50000000,,55.82265390000,,,5157.00,0.820000,0.870000,
"Kepler-1168 b",2.13000000,,55.82247750000,379.00,,5162.00,0.736000,0.817000,
"Kepler-1168 b",2.21000000,,55.82265390000,379.00,,5167.00,0.737000,0.812000,
"Kepler-1168 b",2.21000000,,55.82265390000,379.00,,5167.00,0.737000,0.812000,
"Kepler-1073 b",,,8.67888113000,,,5774.00,0.987612,1.030000,-0.01023
"Kepler-1073 b",1.95000000,,8.67888593000,816.00,,5741.00,0.833000,0.910000,
"Kepler-1073 b",1.95000000,,8.67888593000,816.00,,5741.00,0.833000,0.910000,
"Kepler-1073 b",,,8.67888741990,,,5774.00,0.987612,1.030000,-0.01023
"Kepler-1073 b",2.30100000,,,,,5512.00,1.003000,,
"Kepler-1073 b",,,8.67890312000,,,5774.00,0.987612,1.030000,-0.01023
"Kepler-1073 b",2.56000000,,8.67890312000,905.00,,5509.00,1.116000,0.924000,
"Kepler-1073 b",2.11000000,,8.67890200000,819.00,,5747.00,0.860000,0.964000,
"Kepler-1073 b",2.30000000,,8.67888593000,,,5792.00,1.000000,1.000000,
"Kepler-1073 b",1.95000000,,8.67888593000,816.00,,5741.00,0.833000,0.910000,
"Kepler-1169 b",0.99000000,,6.11009134000,1123.00,,5971.00,1.239000,1.126000,
"Kepler-1169 b",,,6.11014293730,,,5959.63,1.268310,1.090000,0.26202
"Kepler-1169 b",0.94400000,,,,,6028.00,1.215000,,
"Kepler-1169 b",,,6.11010439000,,,5959.63,1.268310,1.090000,0.26202
"Kepler-1169 b",0.94000000,,6.11009134000,,,6191.00,1.230000,1.240000,
"Kepler-1169 b",0.96000000,,6.11009134000,,,6028.00,1.201000,1.188000,
"Kepler-1169 b",1.04000000,,6.11012200000,1153.00,,6162.00,1.210000,1.080000,
"Kepler-1169 b",0.93000000,,6.11010439000,1125.00,,6213.00,1.195000,1.270000,
"Kepler-1169 b",0.99000000,,6.11009134000,1123.00,,5971.00,1.239000,1.126000,
"Kepler-1169 b",0.99000000,,6.11009134000,1123.00,,5971.00,1.239000,1.126000,
"Kepler-1170 b",2.60000000,,9.98969327000,704.00,,5256.00,0.813000,0.913000,
"Kepler-1170 b",2.71200000,,,,,5262.00,0.885000,,
"Kepler-1170 b",2.40000000,,9.98965000000,646.00,,5065.00,0.740000,0.910000,
"Kepler-1170 b",,,9.98973387000,,,5004.00,0.901193,0.830000,-0.33840
"Kepler-1170 b",2.41000000,,9.98969327000,,,5069.00,0.760000,0.800000,
"Kepler-1170 b",,,9.98970266000,,,5004.00,0.901193,0.830000,-0.33840
"Kepler-1170 b",2.60000000,,9.98969327000,704.00,,5256.00,0.813000,0.913000,
"Kepler-1170 b",2.48000000,,9.98970266000,705.00,,5265.00,0.810000,0.910000,
"Kepler-1170 b",2.60000000,,9.98969327000,704.00,,5256.00,0.813000,0.913000,
"Kepler-1170 b",,,9.98962568700,,,5004.00,0.901193,0.830000,-0.33840
"Kepler-79 d",,,52.09076341910,,,6298.14,1.354520,1.240000,0.41512
"Kepler-79 d",,,52.09080482000,,,6298.14,1.354520,1.240000,0.41512
"Kepler-79 d",,,52.09081627000,,,6298.14,1.354520,1.240000,0.41512
"Kepler-79 d",7.16000000,6.00000000,52.09020000000,,0.090000,6174.00,1.302000,1.165000,0.34200
"Kepler-79 d",5.70000000,,52.09081602000,542.00,,6388.00,1.037000,1.084000,
"Kepler-79 d",5.70000000,,52.09081602000,542.00,,6388.00,1.037000,1.084000,
"Kepler-79 d",6.10000000,,52.09110000000,553.00,,6405.00,1.100000,1.180000,
"Kepler-79 d",5.70000000,,52.09081602000,542.00,,6388.00,1.037000,1.084000,
"Kepler-79 d",6.91200000,11.30000000,52.09076700000,,,,1.283000,1.244000,
"Kepler-79 d",7.15000000,,52.09081602000,,,6223.00,1.310000,1.180000,
"Kepler-79 d",7.23100000,,52.09081602000,,,6389.00,1.316000,1.244000,
"Kepler-79 d",7.59000000,,52.09059000000,,,6189.00,1.403000,,
"Kepler-79 d",,,52.09100000000,,,,1.037000,1.080000,
"Kepler-79 d",7.23900000,,,,,6389.00,1.343000,,
"Kepler-79 d",,12.40000000,52.09081600000,,0.207000,,1.283000,1.244000,
"Kepler-79 d",7.14000000,,52.09081627000,592.00,,6198.00,1.324000,1.101000,
"Kepler-79 d",,10.20000000,52.09081600000,,0.170000,,1.283000,1.244000,
"Kepler-480 b",2.78000000,,4.91958379500,,,6322.00,1.340000,1.250000,
"Kepler-480 b",2.45000000,,4.91957600000,1246.00,,6485.00,1.140000,1.202000,
"Kepler-480 b",2.94400000,,4.91958379500,,,6231.00,1.412000,1.204000,
"Kepler-480 b",2.43000000,,4.91958379500,1264.00,,6495.00,1.168000,1.190000,
"Kepler-480 b",2.43000000,,4.91958379500,1264.00,,6495.00,1.168000,1.190000,
"Kepler-480 b",2.43000000,,4.91958379500,1264.00,,6495.00,1.168000,1.190000,
"Kepler-480 b",,,4.91952603400,,,6327.82,1.442250,1.250000,0.47779
"Kepler-480 b",,,4.91958499700,,,6327.82,1.442250,1.250000,0.47779
"Kepler-480 b",2.98400000,,,,,6231.00,1.437000,,
"Kepler-480 b",,,4.91958477000,,,6327.82,1.442250,1.250000,0.47779
"Kepler-480 b",2.86000000,,4.91958499700,1312.00,,6236.00,1.378000,1.224000,
"Kepler-1171 b",2.73000000,,1.44259224000,2700.00,,7216.00,2.043000,1.462000,
"Kepler-1171 b",2.73000000,,1.44259224000,2700.00,,7216.00,2.043000,1.462000,
"Kepler-1171 b",2.39500000,,,,,7225.00,1.831000,,
"Kepler-1171 b",2.73000000,,1.44259224000,2700.00,,7216.00,2.043000,1.462000,
"Kepler-1171 b",3.10000000,,1.44259530000,2745.00,,7222.00,2.230000,1.650000,
"Kepler-1171 b",,,1.44259053850,,,7014.00,1.842170,1.540000,0.86922
"Kepler-1171 b",2.67000000,,1.44259230500,2700.00,,7216.00,2.043000,1.462000,
"Kepler-1171 b",,,1.44259194000,,,7014.00,1.842170,1.540000,0.86922
"Kepler-1171 b",2.56000000,,1.44259224000,,,7044.00,1.950000,1.580000,
"Kepler-1171 b",,,1.44259230500,,,7014.00,1.842170,1.540000,0.86922
"Kepler-376 c",,,14.17222858000,,,5939.36,1.423920,1.080000,0.35663
"Kepler-376 c",,,14.17232169210,,,5939.36,1.423920,1.080000,0.35663
"Kepler-376 c",1.72000000,,14.17220432000,804.00,,5906.00,1.073000,0.950000,
"Kepler-376 c",2.39000000,,14.17222858000,873.00,,5845.00,1.314000,0.998000,
"Kepler-376 c",2.64200000,,,,,5846.00,1.452000,,
"Kepler-376 c",1.72000000,,14.17220432000,804.00,,5906.00,1.073000,0.950000,
"Kepler-376 c",2.02000000,,14.17220432000,,,5911.00,1.240000,1.060000,
"Kepler-376 c",2.03000000,,14.17258000000,868.00,,6337.00,1.160000,1.140000,
"Kepler-376 c",,,14.17229464000,,,5939.36,1.423920,1.080000,0.35663
"Kepler-376 c",2.28100000,,14.17220432000,,,5846.00,1.419000,0.968000,
"Kepler-376 c",1.79000000,,14.17232700000,,,5900.00,1.175000,,
"Kepler-376 c",1.72000000,,14.17220432000,804.00,,5906.00,1.073000,0.950000,
"Kepler-377 c",,,27.01461125120,,,5974.00,1.199230,1.100000,0.21756
"Kepler-377 c",1.58000000,,27.01417830000,626.00,,6167.00,0.913000,0.933000,
"Kepler-377 c",2.01600000,,,,,5924.00,1.194000,,
"Kepler-377 c",2.00000000,,27.01417830000,,,5978.00,1.140000,1.070000,
"Kepler-377 c",1.58000000,,27.01417830000,626.00,,6167.00,0.913000,0.933000,
"Kepler-377 c",2.06000000,,27.01497600000,,,5949.00,1.224000,,
"Kepler-377 c",1.58000000,,27.01417830000,626.00,,6167.00,0.913000,0.933000,
"Kepler-377 c",2.00000000,,27.01426220000,677.00,,5949.00,1.184000,1.027000,
"Kepler-377 c",,,27.01448406000,,,5974.00,1.199230,1.100000,0.21756
"Kepler-377 c",1.70000000,,27.01559000000,647.00,,6207.00,1.010000,1.104000,
"Kepler-377 c",2.02500000,,27.01417830000,,,5924.00,1.172000,1.043000,
"Kepler-377 c",,,27.01426220000,,,5974.00,1.199230,1.100000,0.21756
"Kepler-1172 b",3.26000000,,26.02044230000,586.00,,5806.00,0.899000,0.996000,
"Kepler-1172 b",2.40000000,,26.02060000000,475.00,,5571.00,0.640000,0.980000,
"Kepler-1172 b",4.53000000,,26.02033290000,675.00,,5624.00,1.244000,0.931000,
"Kepler-1172 b",3.26000000,,26.02044230000,586.00,,5806.00,0.899000,0.996000,
"Kepler-1172 b",3.31300000,,,,,5626.00,0.910000,,
"Kepler-1172 b",,,26.01879743550,,,5743.43,0.839354,1.030000,-0.16073
"Kepler-1172 b",,,26.02017992000,,,5743.43,0.839354,1.030000,-0.16073
"Kepler-1172 b",3.20000000,,26.02044230000,,,5558.00,0.890000,0.920000,
"Kepler-1172 b",3.26000000,,26.02044230000,586.00,,5806.00,0.899000,0.996000,
"Kepler-1172 b",,,26.02033290000,,,5743.43,0.839354,1.030000,-0.16073
"Kepler-1173 b",0.87900000,,,,,5076.00,0.777000,,
"Kepler-1173 b",,,0.76985489900,,,5084.02,0.780967,0.852000,-0.43521
"Kepler-1173 b",0.89000000,,0.76985360000,,,5252.00,0.820000,0.860000,
"Kepler-1173 b",0.93000000,,0.76985489900,1650.00,,5173.00,0.822000,0.874000,
"Kepler-1173 b",,,0.76985446070,,,5084.02,0.780967,0.852000,-0.43521
"Kepler-1173 b",0.91000000,,0.76985360000,1643.00,,5178.00,0.818000,0.879000,
"Kepler-1173 b",0.85400000,,0.76985360000,,,5076.00,0.771000,0.853000,
"Kepler-1173 b",0.84000000,,0.76985410000,1585.00,,5088.00,0.750000,0.753000,
"Kepler-1173 b",0.91000000,,0.76985360000,1643.00,,5178.00,0.818000,0.879000,
"Kepler-1173 b",0.91000000,,0.76985360000,1643.00,,5178.00,0.818000,0.879000,
"Kepler-1787 b",2.56000000,,39.31435000000,545.00,,6069.00,0.960000,1.057000,
"Kepler-1787 b",,,39.31373887000,,,5808.00,0.881855,1.040000,-0.09840
"Kepler-1787 b",2.14000000,,39.31348320000,540.00,,6060.00,0.925000,1.008000,
"Kepler-1787 b",2.14000000,,39.31348320000,540.00,,6060.00,0.925000,1.008000,
"Kepler-1787 b",2.31898181,,39.31370163000,,,6060.00,0.925000,1.008000,
"Kepler-1787 b",2.14000000,,39.31348320000,540.00,,6060.00,0.925000,1.008000,
"Kepler-1787 b",,,39.31356990000,,,5808.00,0.881855,1.040000,-0.09840
"Kepler-1787 b",2.07000000,,39.31356990000,540.00,,6060.00,0.925000,1.008000,
"Kepler-1174 b",1.43000000,,6.89225000000,974.00,,6059.00,0.960000,1.054000,
"Kepler-1174 b",1.40000000,,6.89225223000,962.00,,6046.00,0.927000,1.011000,
"Kepler-1174 b",2.61400000,,,,,5868.00,1.797000,,
"Kepler-1174 b",1.59000000,,6.89225223000,,,5936.00,1.040000,1.040000,
"Kepler-1174 b",,,6.89223458240,,,5939.00,1.790110,1.080000,0.55531
"Kepler-1174 b",,,6.89226333000,,,5939.00,1.790110,1.080000,0.55531
"Kepler-1174 b",1.40000000,,6.89225223000,962.00,,6046.00,0.927000,1.011000,
"Kepler-1174 b",2.13000000,,6.89226333000,1156.00,,5862.00,1.463000,1.097000,
"Kepler-1174 b",1.40000000,,6.89225223000,962.00,,6046.00,0.927000,1.011000,
"Kepler-12 b",20.35653367,,4.43797265828,1414.04,,5967.00,1.569660,,
"Kepler-12 b",,,4.43796249710,,,5967.00,1.569660,1.090000,0.44933
"Kepler-12 b",18.22000000,,4.43796303000,1338.00,,5953.00,1.415000,1.093000,
"Kepler-12 b",18.05000000,,4.43796293400,1338.00,,5953.00,1.415000,1.093000,
"Kepler-12 b",18.22000000,,4.43796303000,1338.00,,5953.00,1.415000,1.093000,
"Kepler-12 b",19.38000000,,4.43796303000,,,5926.00,1.504000,1.086000,
"Kepler-12 b",,,4.43796293400,,,5967.00,1.569660,1.090000,0.44933
"Kepler-12 b",,,4.43796303000,,,5967.00,1.569660,1.090000,0.44933
"Kepler-12 b",18.99925500,137.62039000,4.43796370000,,0.110000,5950.00,1.483000,1.166000,
"Kepler-12 b",,,4.43796540000,,,5947.00,1.483000,1.166000,
"Kepler-12 b",18.99900000,136.97900000,4.43796370000,,0.111000,5947.00,1.483000,1.166000,
"Kepler-12 b",18.22000000,,4.43796303000,1338.00,,5953.00,1.415000,1.093000,
"Kepler-12 b",,,4.43796263000,,,5947.00,1.483000,1.166000,
"Kepler-12 b",17.60000000,,4.43796291000,1314.00,,6011.00,1.380000,1.172000,
"Kepler-12 b",19.66058600,137.30256000,4.43796290000,1480.00,0.110000,5947.00,1.483000,1.166000,
"Kepler-12 b",19.56500000,,,,,5926.00,1.534000,,
"Kepler-12 b",17.13000000,,4.43796303000,,,6007.00,1.330000,1.120000,
"Kepler-12 b",19.12255400,136.66690000,4.43796370000,1485.00,0.107730,5947.00,1.490000,1.157000,
"Kepler-1175 b",,,37.94561380000,,,5473.00,0.752149,0.960000,-0.33980
"Kepler-1175 b",3.01000000,,37.94563000000,516.00,,5870.00,0.867000,0.959000,
"Kepler-1175 b",3.50000000,,37.94523000000,520.00,,5866.00,0.890000,0.997000,
"Kepler-1175 b",2.79000000,,37.94561380000,515.00,,5861.00,0.865000,0.957000,
"Kepler-1175 b",3.01000000,,37.94563000000,516.00,,5870.00,0.867000,0.959000,
"Kepler-1175 b",,,37.94498797460,,,5473.00,0.752149,0.960000,-0.33980
"Kepler-1175 b",2.45300000,,,,,5865.00,0.761000,,
"Kepler-1175 b",3.01000000,,37.94563000000,516.00,,5870.00,0.867000,0.959000,
"Kepler-1175 b",,,37.94584397000,,,5473.00,0.752149,0.960000,-0.33980
"Kepler-1175 b",2.99000000,,37.94563000000,,,5453.00,0.860000,0.900000,
"Kepler-1176 b",,,24.17382440000,,,5593.23,0.930835,0.990000,-0.11691
"Kepler-1176 b",1.90000000,,24.17385790000,552.00,,5534.00,0.796000,0.862000,
"Kepler-1176 b",2.06800000,,,,,5467.00,0.906000,,
"Kepler-1176 b",2.21000000,,24.17382440000,595.00,,5468.00,0.968000,0.913000,
"Kepler-1176 b",1.90000000,,24.17385790000,552.00,,5534.00,0.796000,0.862000,
"Kepler-1176 b",2.45000000,,24.17385790000,,,5844.00,1.020000,1.010000,
"Kepler-1176 b",,,24.17378515000,,,5593.23,0.930835,0.990000,-0.11691
"Kepler-1176 b",1.90000000,,24.17385790000,552.00,,5534.00,0.796000,0.862000,
"Kepler-1176 b",1.85000000,,24.17534000000,551.00,,5540.00,0.800000,0.908000,
"Kepler-378 b",2.38000000,,16.09231474000,812.00,,4799.00,1.818000,0.971000,
"Kepler-378 b",,,16.09227521000,,,4707.13,0.707045,0.753000,-0.65539
"Kepler-378 b",0.98000000,,16.09227518000,503.00,,4657.00,0.670000,0.748000,
"Kepler-378 b",1.04900000,,,,,4696.00,0.714000,,
"Kepler-378 b",0.70000000,,16.09234000000,501.00,,4680.00,0.600000,0.666000,
"Kepler-378 b",0.75000000,,16.09236100000,,,4661.00,0.671000,,
"Kepler-378 b",,,16.09227051280,,,4707.13,0.707045,0.753000,-0.65539
"Kepler-378 b",2.38000000,,16.09231474000,812.00,,4799.00,1.818000,0.971000,
"Kepler-378 b",0.95000000,,16.09231474000,,,4749.00,0.720000,0.780000,
"Kepler-378 b",2.38000000,,16.09231474000,812.00,,4799.00,1.818000,0.971000,
"Kepler-378 b",,,16.09227518000,,,4707.13,0.707045,0.753000,-0.65539
"Kepler-379 c",2.22000000,,62.78470000000,517.00,,6255.00,1.120000,1.110000,
"Kepler-379 c",2.12000000,,62.78450020000,523.00,,6273.00,1.139000,1.092000,
"Kepler-379 c",,,62.78416835000,,,6039.00,1.260330,1.120000,0.27953
"Kepler-379 c",2.36300000,,62.78450020000,,,6060.00,1.271000,1.125000,
"Kepler-379 c",,,62.78439810000,,,6039.00,1.260330,1.120000,0.27953
"Kepler-379 c",2.28000000,,62.78439810000,530.00,,6053.00,1.260000,1.098000,
"Kepler-379 c",2.29000000,,62.78469700000,,,6054.00,1.306000,,
"Kepler-379 c",2.32000000,,62.78450020000,,,6116.00,1.250000,1.150000,
"Kepler-379 c",2.12000000,,62.78450020000,523.00,,6273.00,1.139000,1.092000,
"Kepler-379 c",,,62.78493010150,,,6039.00,1.260330,1.120000,0.27953
"Kepler-379 c",2.12000000,,62.78450020000,523.00,,6273.00,1.139000,1.092000,
"Kepler-379 c",2.33800000,,,,,6060.00,1.291000,,
"Kepler-1816 b",,,91.50087300000,,,4906.00,0.750709,0.803000,-0.53145
"Kepler-1816 b",1.85000000,,91.50092370000,315.00,,5120.00,0.716000,0.799000,
"Kepler-1816 b",1.85000000,,91.50092370000,315.00,,5120.00,0.716000,0.799000,
"Kepler-1816 b",,,91.50080202000,,,4906.00,0.750709,0.803000,-0.53145
"Kepler-1816 b",1.74800000,,91.50092370000,,,4966.00,0.677000,0.721000,
"Kepler-1816 b",1.96793970,,91.50099945000,,,5051.00,0.706000,0.786000,
"Kepler-1816 b",1.82000000,,91.50087300000,310.00,,5051.00,0.706000,0.786000,
"Kepler-1816 b",1.85000000,,91.50210000000,312.00,,5126.00,0.701000,0.801000,
"Kepler-1816 b",1.85000000,,91.50092370000,315.00,,5120.00,0.716000,0.799000,
"Kepler-1817 b",2.28000000,,44.29944770000,433.00,,5465.00,0.736000,0.801000,
"Kepler-1817 b",2.68000000,,44.29934830000,463.00,,5316.00,0.915000,0.878000,
"Kepler-1817 b",2.30000000,,44.29229000000,448.00,,5531.00,0.800000,0.906000,
"Kepler-1817 b",2.28000000,,44.29944770000,433.00,,5465.00,0.736000,0.801000,
"Kepler-1817 b",2.27349126,,44.29919815000,,,5316.00,0.915000,0.878000,
"Kepler-1817 b",,,44.29893228000,,,5318.00,0.760218,0.920000,-0.38044
"Kepler-1817 b",,,44.29934830000,,,5318.00,0.760218,0.920000,-0.38044
"Kepler-1817 b",2.28000000,,44.29944770000,433.00,,5465.00,0.736000,0.801000,
"Kepler-1074 b",1.16000000,,5.94566534000,548.00,,3900.00,0.537000,0.559000,
"Kepler-1074 b",1.12000000,,5.94565516000,568.00,,3974.00,0.564000,0.581000,
"Kepler-1074 b",,,5.94565516000,,,3917.00,0.597575,0.586106,-1.12071
"Kepler-1074 b",,,5.94564846000,,,3917.00,0.597575,0.586106,-1.12071
"Kepler-1074 b",1.19000000,,5.95000000000,,,,,,
"Kepler-1074 b",1.12000000,,5.94567800000,568.00,,4079.00,0.528000,0.553000,
"Kepler-1074 b",1.16000000,,5.94566534000,548.00,,3900.00,0.537000,0.559000,
"Kepler-1074 b",1.17800000,,,,,3974.00,0.595000,,
"Kepler-1074 b",1.16000000,,5.94566534000,548.00,,3900.00,0.537000,0.559000,
"Kepler-1074 b",1.25000000,,5.94566534000,,,4002.00,0.570000,0.600000,
"Kepler-1074 b",,,5.94561378400,,,3917.00,0.597575,0.586106,-1.12071
"Kepler-113 c",2.47000000,,8.92511300000,627.00,,4725.00,0.687000,0.745000,
"Kepler-113 c",2.54000000,,8.92507636900,624.00,,4591.00,0.709000,0.696000,
"Kepler-113 c",2.54000000,,8.92507636900,624.00,,4591.00,0.709000,0.696000,
"Kepler-113 c",2.54000000,,8.92507636900,624.00,,4591.00,0.709000,0.696000,
"Kepler-113 c",2.62000000,,8.92507636900,,,4808.00,0.730000,0.790000,
"Kepler-113 c",,,8.92507440000,,,4711.00,0.773456,0.754000,-0.57598
"Kepler-113 c",2.66200000,1.05528989,8.92507636900,,0.308247,,,0.792000,
"Kepler-113 c",2.66200000,,8.92507636900,,,4791.00,0.745000,0.792000,
"Kepler-113 c",2.18000000,8.70000000,8.92507000000,,,4725.00,0.690000,0.750000,
"Kepler-113 c",,,8.92507951600,,,4711.00,0.773456,0.754000,-0.57598
"Kepler-113 c",,,8.92506448220,,,4711.00,0.773456,0.754000,-0.57598
"Kepler-113 c",2.54500000,,,,,4791.00,0.749000,,
"Kepler-113 c",2.36000000,,8.92507951600,628.00,,4728.00,0.693000,0.768000,
"Kepler-1683 b",2.00000000,,15.03343000000,692.00,,5450.00,0.930000,0.826000,
"Kepler-1683 b",,,15.03353729000,,,5429.00,0.900327,0.950000,-0.19763
"Kepler-1683 b",1.87477762,,15.03370000000,,,5429.00,0.900327,0.950000,-0.19763
"Kepler-1683 b",1.92000000,,15.03366571000,723.00,,5522.00,1.018000,0.909000,
"Kepler-1683 b",,,15.03366411000,,,5429.00,0.900327,0.950000,-0.19763
"Kepler-1683 b",1.92000000,,15.03366571000,723.00,,5522.00,1.018000,0.909000,
"Kepler-1683 b",1.92000000,,15.03366571000,723.00,,5522.00,1.018000,0.909000,
"Kepler-1683 b",1.70000000,,15.03366411000,669.00,,5523.00,0.891000,0.972000,
"Kepler-1177 b",2.01000000,,106.24788200000,377.00,,5679.00,0.972000,0.938000,
"Kepler-1177 b",1.99000000,,106.24754700000,397.00,,5968.00,0.999000,0.995000,
"Kepler-1177 b",,,106.25599959900,,,5643.00,1.551290,1.000000,0.34212
"Kepler-1177 b",,,106.24827038000,,,5643.00,1.551290,1.000000,0.34212
"Kepler-1177 b",3.16700000,,,,,5674.00,1.536000,,
"Kepler-1177 b",1.90000000,,106.24754700000,,,5712.00,0.970000,0.980000,
"Kepler-1177 b",1.99000000,,106.24754700000,397.00,,5968.00,0.999000,0.995000,
"Kepler-1177 b",2.20000000,,106.24900000000,397.00,,5952.00,1.000000,0.990000,
"Kepler-1177 b",1.99000000,,106.24754700000,397.00,,5968.00,0.999000,0.995000,
"Kepler-1177 b",,,106.24788200000,,,5643.00,1.551290,1.000000,0.34212
"Kepler-1818 b",1.54000000,,4.64488000000,1200.00,,6029.00,1.120000,1.020000,
"Kepler-1818 b",,,4.64495172000,,,5908.00,1.289050,1.070000,0.26100
"Kepler-1818 b",1.48000000,,4.64493642000,1209.00,,6047.00,1.129000,1.021000,
"Kepler-1818 b",1.48000000,,4.64493642000,1209.00,,6047.00,1.129000,1.021000,
"Kepler-1818 b",1.38000000,,4.64495172000,1209.00,,6047.00,1.129000,1.021000,
"Kepler-1818 b",1.48000000,,4.64493642000,1209.00,,6047.00,1.129000,1.021000,
"Kepler-1818 b",1.71360684,,4.64490985900,,,6047.00,1.129000,1.021000,
"Kepler-1819 b",,,16.48686712000,,,5670.00,1.144820,1.010000,0.08650
"Kepler-1819 b",,,16.48689469000,,,5670.00,1.144820,1.010000,0.08650
"Kepler-1819 b",78.51000000,,16.48688002000,754.00,,6065.00,1.061000,1.163000,
"Kepler-1819 b",78.51000000,,16.48688002000,754.00,,6065.00,1.061000,1.163000,
"Kepler-1819 b",3.90351256,,16.48690033000,,,6090.00,1.071000,1.173000,
"Kepler-1819 b",27.45000000,,16.48686712000,760.00,,6090.00,1.071000,1.173000,
"Kepler-1819 b",10.40000000,,16.48683000000,712.00,,5986.00,0.930000,1.033000,
"Kepler-1819 b",78.51000000,,16.48688002000,754.00,,6065.00,1.061000,1.163000,
"Kepler-1179 b",1.34000000,,2.68505749200,1137.00,,5266.00,0.829000,0.765000,
"Kepler-1179 b",1.34000000,,2.68505749200,1137.00,,5266.00,0.829000,0.765000,
"Kepler-1179 b",1.26000000,,2.68505800000,1129.00,,5264.00,0.830000,0.780000,
