pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_dens,st_teff,st_rad,st_mass,st_lum
Kepler-237 b,1.5,189.74451,4.71510365,824.0,1.31,4861.0,0.732,0.733,-0.08288
Kepler-237 b,1.556,189.74451,4.71510365,797.0,1.31,4897.0,0.759,0.829,-0.08288
Kepler-237 b,1.57,189.74451,4.71510365,797.0,1.31,4952.0,0.76,0.81,-0.08288
Kepler-237 b,1.5,189.74451,4.71510365,824.0,1.31,4861.0,0.732,0.733,-0.08288
Kepler-237 b,2.3,189.74451,4.7150425795,797.0,1.31,4812.0,0.830408,0.78,-0.47742
Kepler-528 b,2.3,189.74451,19.7830259,797.0,1.31,5585.22,1.28083,0.99,0.15784
Kepler-528 b,2.3,189.74451,19.7830344,797.0,1.31,5585.22,1.28083,0.99,0.15784
Kepler-528 b,2.28,189.74451,10.338536805,797.0,1.31,5724.0,1.192,0.959,-0.08288
Kepler-528 b,2.08,189.74451,19.78297415,797.0,1.31,5807.0,1.06,1.01,-0.08288
Kepler-528 b,2.1,189.74451,19.7830259,708.0,1.31,5747.0,1.099,0.953,-0.08288
Kepler-528 b,1.82,189.74451,19.78297415,675.0,1.31,6017.0,0.931,1.016,-0.08288
Kepler-528 b,1.96,189.74451,19.78302,675.0,1.31,6014.0,0.94,1.039,-0.08288
Kepler-528 b,1.82,189.74451,19.78297415,675.0,1.31,6017.0,0.931,1.016,-0.08288
Kepler-528 b,2.3,189.74451,19.7829994857,797.0,1.31,5585.22,1.28083,0.99,0.15784
Kepler-528 b,2.291,189.74451,19.78297415,797.0,1.31,5724.0,1.173,0.979,-0.08288
Kepler-528 b,1.82,189.74451,19.78297415,675.0,1.31,6017.0,0.931,1.016,-0.08288
Kepler-1376 b,1.06,189.74451,5.308774,1032.0,1.31,5880.0,0.93,0.98,-0.08288
Kepler-1376 b,1.08,189.74451,5.30873978,1042.0,1.31,5914.0,0.955,1.011,-0.08288
Kepler-1376 b,1.05,189.74451,5.30880656,797.0,1.31,5659.0,0.97,0.98,-0.08288
Kepler-1376 b,1.07,189.74451,5.30880656,1043.0,1.31,5914.0,0.955,1.011,-0.08288
Kepler-1376 b,1.07,189.74451,5.30880656,1043.0,1.31,5914.0,0.955,1.011,-0.08288
Kepler-1376 b,2.3,189.74451,5.3087864833,797.0,1.31,5528.0,1.0051,0.97,-0.07062
Kepler-1376 b,2.3,189.74451,5.30873978,797.0,1.31,5528.0,1.0051,0.97,-0.07062
Kepler-1376 b,1.07,189.74451,5.30880656,1043.0,1.31,5914.0,0.955,1.011,-0.08288
Kepler-1376 b,1.075,189.74451,10.338536805,797.0,1.31,5911.0,0.954,0.959,-0.08288
Kepler-1694 b,1.17986031,189.74451,3.89526,797.0,1.31,4954.0,0.756284,0.82,-0.50811
Kepler-1694 b,0.86,189.74451,3.89523349,841.0,1.31,4972.0,0.627,0.675,-0.08288
Kepler-1694 b,0.96,189.74451,3.895233,866.0,1.31,5038.0,0.68,0.781,-0.08288
Kepler-1694 b,1.13,189.74451,3.89524296,956.0,1.31,5018.0,0.838,0.795,-0.08288
Kepler-1694 b,0.86,189.74451,3.89523349,841.0,1.31,4972.0,0.627,0.675,-0.08288
Kepler-1694 b,2.3,189.74451,3.89524296,797.0,1.31,4954.0,0.756284,0.82,-0.50811
Kepler-1694 b,0.86,189.74451,3.89523349,841.0,1.31,4972.0,0.627,0.675,-0.08288
Kepler-1377 b,1.4,189.74451,0.7409258,1906.0,1.31,5613.0,0.89,0.89,-0.08288
Kepler-1377 b,2.3,189.74451,0.7409292942,797.0,1.31,5271.0,0.855527,0.9,-0.29327
Kepler-1377 b,1.32,189.74451,0.740928422,1873.0,1.31,5618.0,0.874,0.87,-0.08288
Kepler-1377 b,2.3,189.74451,0.740926358,797.0,1.31,5271.0,0.855527,0.9,-0.29327
Kepler-1377 b,1.22,189.74451,0.740926358,1873.0,1.31,5618.0,0.874,0.87,-0.08288
Kepler-1377 b,1.25,189.74451,0.740928422,797.0,1.31,5218.0,0.82,0.86,-0.08288
Kepler-1377 b,1.32,189.74451,0.740928422,1873.0,1.31,5618.0,0.874,0.87,-0.08288
Kepler-1377 b,1.32,189.74451,0.740928422,1873.0,1.31,5618.0,0.874,0.87,-0.08288
Kepler-1378 b,2.3,189.74451,11.95397791,797.0,1.31,4262.0,0.648181,0.666,-0.90346
Kepler-1378 b,2.2,189.74451,11.95398936,797.0,1.31,4407.0,0.67,0.7,-0.08288
Kepler-1378 b,2.14,189.74451,11.95398936,525.0,1.31,4359.0,0.659,0.648,-0.08288
Kepler-1378 b,2.14,189.74451,11.95398936,525.0,1.31,4359.0,0.659,0.648,-0.08288
Kepler-1378 b,2.1,189.74451,11.95401876,525.0,1.31,4359.0,0.659,0.648,-0.08288
Kepler-1378 b,2.3,189.74451,11.9539631137,797.0,1.31,4262.0,0.648181,0.666,-0.90346
Kepler-1378 b,2.14,189.74451,11.95398936,525.0,1.31,4359.0,0.659,0.648,-0.08288
Kepler-1378 b,2.5,189.74451,11.954051,530.0,1.31,4187.0,0.72,0.63,-0.08288
Kepler-1378 b,1.914,189.74451,10.338536805,797.0,1.31,4353.0,0.601,0.959,-0.08288
Kepler-1378 b,2.3,189.74451,11.95401876,797.0,1.31,4262.0,0.648181,0.666,-0.90346
Kepler-141 c,2.3,189.74451,7.0106324,797.0,1.31,4847.2,0.848294,0.788,-0.44625
Kepler-141 c,1.63,189.74451,7.01062745,797.0,1.31,4996.0,0.79,0.84,-0.08288
Kepler-141 c,38.6,189.74451,7.01062745,3021.0,1.31,4173.0,18.939,0.941,-0.08288
Kepler-141 c,1.5,189.74451,7.0106324,738.0,1.31,4908.0,0.782,0.824,-0.08288
Kepler-141 c,37.4,189.74451,7.010617,2953.0,1.31,4104.0,19.2,1.001,-0.08288
Kepler-141 c,1.501,189.74451,10.338536805,797.0,1.31,5019.0,0.783,0.959,-0.08288
Kepler-141 c,1.587,189.74451,7.01062745,797.0,1.31,5019.0,0.778,0.878,-0.08288
Kepler-141 c,38.6,189.74451,7.01062745,3021.0,1.31,4173.0,18.939,0.941,-0.08288
Kepler-141 c,38.6,189.74451,7.01062745,3021.0,1.31,4173.0,18.939,0.941,-0.08288
Kepler-141 c,2.3,189.74451,7.01062916,797.0,1.31,4847.2,0.848294,0.788,-0.44625
Kepler-141 c,1.41,189.74451,7.010606,797.0,1.31,4910.0,0.787,0.959,-0.08288
Kepler-141 c,2.3,189.74451,7.0106358072,797.0,1.31,4847.2,0.848294,0.788,-0.44625
Kepler-123 c,1.46,189.74451,26.6951659,797.0,1.31,6147.0,1.21,1.12,-0.08288
Kepler-123 c,2.3,189.74451,26.69527592,797.0,1.31,6338.0,1.32895,1.25,0.40952
Kepler-123 c,1.31,189.74451,26.6951659,669.0,1.31,6086.0,1.092,1.012,-0.08288
Kepler-123 c,1.48,189.74451,26.695074,797.0,1.31,6089.0,1.264,0.959,-0.08288
Kepler-123 c,1.41,189.74451,26.69376,666.0,1.31,6274.0,1.05,1.13,-0.08288
Kepler-123 c,2.3,189.74451,26.6951944,797.0,1.31,6338.0,1.32895,1.25,0.40952
Kepler-123 c,1.575,189.74451,26.6951659,797.0,1.31,6154.0,1.318,1.079,-0.08288
Kepler-123 c,1.31,189.74451,26.6951659,669.0,1.31,6086.0,1.092,1.012,-0.08288
Kepler-123 c,2.3,189.74451,26.6955476334,797.0,1.31,6338.0,1.32895,1.25,0.40952
Kepler-123 c,1.4,189.74451,26.6951944,706.0,1.31,6086.0,1.216,1.013,-0.08288
Kepler-123 c,1.31,189.74451,26.6951659,669.0,1.31,6086.0,1.092,1.012,-0.08288
Kepler-123 c,2.3,189.74451,26.696,797.0,1.31,5613.0,1.092,1.01,-0.08288
Kepler-123 c,1.572,189.74451,10.338536805,797.0,1.31,6154.0,1.362,0.959,-0.08288
Kepler-239 c,2.19,189.74451,56.2279697,365.0,1.31,4980.0,0.734,0.801,-0.08288
Kepler-239 c,2.51,189.74451,56.228098,797.0,1.31,4914.0,0.763,0.959,-0.08288
Kepler-239 c,2.19,189.74451,56.2279697,365.0,1.31,4980.0,0.734,0.801,-0.08288
Kepler-239 c,2.37,189.74451,56.2279271,366.0,1.31,4959.0,0.756,0.849,-0.08288
Kepler-239 c,2.3,189.74451,56.2280785556,797.0,1.31,4819.0,0.830414,0.78,-0.47489
Kepler-239 c,2.28,189.74451,56.2279697,797.0,1.31,5007.0,0.77,0.84,-0.08288
Kepler-239 c,2.28,189.74451,56.22794,347.0,1.31,4941.0,0.664,0.757,-0.08288
Kepler-239 c,2.41,189.74451,10.338536805,797.0,1.31,4939.0,0.769,0.959,-0.08288
Kepler-239 c,2.3,189.74451,56.2279271,797.0,1.31,4819.0,0.830414,0.78,-0.47489
Kepler-239 c,2.263,189.74451,56.2279697,797.0,1.31,4939.0,0.759,0.831,-0.08288
Kepler-239 c,2.19,189.74451,56.2279697,365.0,1.31,4980.0,0.734,0.801,-0.08288
Kepler-239 c,2.3,189.74451,56.22809598,797.0,1.31,4819.0,0.830414,0.78,-0.47489
Kepler-1379 b,1.34,189.74451,0.8818394,1482.0,1.31,5068.0,0.79,0.92,-0.08288
Kepler-1379 b,1.28,189.74451,0.881841146,1565.0,1.31,5260.0,0.778,0.856,-0.08288
Kepler-1379 b,1.24,189.74451,0.88184263,1564.0,1.31,5268.0,0.776,0.871,-0.08288
Kepler-1379 b,2.3,189.74451,0.88184263,797.0,1.31,5201.9,0.773897,0.88,-0.40329
Kepler-1379 b,1.28,189.74451,0.881841146,1565.0,1.31,5260.0,0.778,0.856,-0.08288
Kepler-1379 b,1.3,189.74451,0.881841146,797.0,1.31,5188.0,0.79,0.83,-0.08288
Kepler-1379 b,1.28,189.74451,0.881841146,1565.0,1.31,5260.0,0.778,0.856,-0.08288
Kepler-1379 b,2.3,189.74451,0.8818402972,797.0,1.31,5201.9,0.773897,0.88,-0.40329
Kepler-1379 b,1.318,189.74451,10.338536805,797.0,1.31,5266.0,0.824,0.959,-0.08288
Kepler-1884 b,2.3,189.74451,8.98826122,797.0,1.31,6031.0,1.26017,1.12,0.27711
Kepler-1884 b,1.81406781,189.74451,8.988320351,797.0,1.31,5984.0,0.906,0.993,-0.08288
Kepler-1884 b,1.39,189.74451,8.9881,871.0,1.31,5996.0,0.93,1.03,-0.08288
Kepler-1884 b,1.17,189.74451,8.98825111,864.0,1.31,5984.0,0.906,0.993,-0.08288
Kepler-1884 b,1.39,189.74451,8.98826122,864.0,1.31,5984.0,0.906,0.993,-0.08288
Kepler-1884 b,1.17,189.74451,8.98825111,864.0,1.31,5984.0,0.906,0.993,-0.08288
Kepler-1884 b,1.17,189.74451,8.98825111,864.0,1.31,5984.0,0.906,0.993,-0.08288
Kepler-529 b,1.86,189.74451,1.980357663,797.0,1.31,6087.0,1.14,1.07,-0.08288
Kepler-529 b,1.5,189.74451,1.980357663,1483.0,1.31,6248.0,0.886,0.977,-0.08288
Kepler-529 b,1.92,189.74451,1.9803619,1582.0,1.31,6278.0,1.04,1.128,-0.08288
Kepler-529 b,2.1,189.74451,1.980356674,1662.0,1.31,6078.0,1.189,1.005,-0.08288
Kepler-529 b,2.3,189.74451,1.980356674,797.0,1.31,5613.0,0.951815,0.959,-0.08288
Kepler-529 b,2.3,189.74451,1.9803499853,797.0,1.31,5613.0,0.951815,0.959,-0.08288
Kepler-529 b,2.3,189.74451,1.9803601,797.0,1.31,5613.0,0.951815,0.959,-0.08288
Kepler-529 b,1.5,189.74451,1.980357663,1483.0,1.31,6248.0,0.886,0.977,-0.08288
Kepler-529 b,1.5,189.74451,1.980357663,1483.0,1.31,6248.0,0.886,0.977,-0.08288
Kepler-1380 b,2.3,189.74451,10.3105414121,797.0,1.31,5324.0,2.02521,0.92,0.47259
Kepler-1380 b,1.34,189.74451,10.3108245,786.0,1.31,5708.0,0.893,0.967,-0.08288
Kepler-1380 b,1.34,189.74451,10.3108245,786.0,1.31,5708.0,0.893,0.967,-0.08288
Kepler-1380 b,1.34,189.74451,10.3108245,786.0,1.31,5708.0,0.893,0.967,-0.08288
Kepler-1380 b,1.27,189.74451,10.3108232,786.0,1.31,5708.0,0.893,0.967,-0.08288
Kepler-1380 b,1.8,189.74451,10.310531,774.0,1.31,5669.0,0.86,0.926,-0.08288
Kepler-1380 b,2.3,189.74451,10.3108232,797.0,1.31,5324.0,2.02521,0.92,0.47259
Kepler-1380 b,2.732,189.74451,10.338536805,797.0,1.31,5707.0,1.929,0.959,-0.08288
Kepler-1380 b,1.43,189.74451,10.3108245,797.0,1.31,5570.0,0.94,0.96,-0.08288
Kepler-243 c,1.73,189.74451,20.026231,554.0,1.31,5228.0,0.811,0.921,-0.08288
Kepler-243 c,2.28,189.74451,20.0261412,559.0,1.31,5237.0,0.826,0.927,-0.08288
Kepler-243 c,1.741,189.74451,20.026231,797.0,1.31,5149.0,0.815,0.904,-0.08288
Kepler-243 c,1.73,189.74451,20.026231,554.0,1.31,5228.0,0.811,0.921,-0.08288
Kepler-243 c,1.73,189.74451,20.026231,797.0,1.31,5127.0,0.79,0.83,-0.08288
Kepler-243 c,1.99,189.74451,20.026218,797.0,1.31,5228.0,0.842,0.959,-0.08288
Kepler-243 c,2.284,189.74451,10.338536805,797.0,1.31,5149.0,0.826,0.959,-0.08288
Kepler-243 c,2.3,189.74451,20.0261412,797.0,1.31,5020.0,0.860119,0.83,-0.37337
Kepler-243 c,1.73,189.74451,20.026231,554.0,1.31,5228.0,0.811,0.921,-0.08288
Kepler-243 c,2.5,189.74451,20.02591,522.0,1.31,5115.0,0.71,0.789,-0.08288
Kepler-243 c,2.3,189.74451,20.0260919509,797.0,1.31,5020.0,0.860119,0.83,-0.37337
Kepler-243 c,2.3,189.74451,20.02618595,797.0,1.31,5020.0,0.860119,0.83,-0.37337
Kepler-1381 b,2.41,189.74451,25.3842686,649.0,1.31,6137.0,0.994,1.067,-0.08288
Kepler-1381 b,2.3,189.74451,25.384175,797.0,1.31,5672.0,0.904984,1.01,-0.11708
Kepler-1381 b,2.3,189.74451,25.3840333825,797.0,1.31,5672.0,0.904984,1.01,-0.11708
Kepler-1381 b,2.25,189.74451,25.3842686,797.0,1.31,5747.0,0.94,0.96,-0.08288
Kepler-1381 b,2.44,189.74451,25.384175,649.0,1.31,6137.0,0.994,1.067,-0.08288
Kepler-1381 b,2.3,189.74451,25.38408965,797.0,1.31,5672.0,0.904984,1.01,-0.11708
Kepler-1381 b,2.41,189.74451,25.3842686,649.0,1.31,6137.0,0.994,1.067,-0.08288
Kepler-1381 b,2.41,189.74451,25.3842686,649.0,1.31,6137.0,0.994,1.067,-0.08288
Kepler-1381 b,2.4,189.74451,25.38413,643.0,1.31,6119.0,0.98,1.08,-0.08288
Kepler-1381 b,2.047,189.74451,10.338536805,797.0,1.31,6138.0,0.834,0.959,-0.08288
Kepler-1382 b,1.21,189.74451,16.35834,715.0,1.31,5983.0,0.93,1.029,-0.08288
Kepler-1382 b,1.08,189.74451,16.3583055,740.0,1.31,6046.0,1.007,1.111,-0.08288
Kepler-1382 b,1.08,189.74451,16.3583055,740.0,1.31,6046.0,1.007,1.111,-0.08288
Kepler-1382 b,1.88,189.74451,16.3583055,797.0,1.31,6161.0,1.72,1.36,-0.08288
Kepler-1382 b,2.23,189.74451,16.3583482,959.0,1.31,6133.0,1.765,1.377,-0.08288
Kepler-1382 b,2.3,189.74451,16.35824749,797.0,1.31,6054.0,1.75667,1.13,0.57225
Kepler-1382 b,1.08,189.74451,16.3583055,740.0,1.31,6046.0,1.007,1.111,-0.08288
Kepler-1382 b,1.856,189.74451,16.3583055,797.0,1.31,6139.0,1.727,1.373,-0.08288
Kepler-1382 b,2.3,189.74451,16.3583482,797.0,1.31,6054.0,1.75667,1.13,0.57225
Kepler-1382 b,2.215,189.74451,10.338536805,797.0,1.31,6139.0,1.752,0.959,-0.08288
Kepler-245 c,2.26,189.74451,17.46085263,797.0,1.31,5105.0,0.78,0.856,-0.08288
Kepler-245 c,2.36,189.74451,17.46085263,797.0,1.31,5174.0,0.8,0.86,-0.08288
Kepler-245 c,2.338,189.74451,10.338536805,797.0,1.31,5105.0,0.794,0.959,-0.08288
Kepler-245 c,2.3,189.74451,17.46082827,797.0,1.31,5031.0,0.834548,0.84,-0.39579
Kepler-245 c,2.3,189.74451,17.46087931,797.0,1.31,5031.0,0.834548,0.84,-0.39579
Kepler-245 c,2.53,189.74451,17.46085263,619.0,1.31,5257.0,0.874,0.804,-0.08288
Kepler-245 c,2.3,26.7,17.460879,797.0,9.4,5613.0,0.795,0.856,-0.08288
Kepler-245 c,2.38,225.6,17.461,797.0,1.31,5613.0,0.874,0.8,-0.08288
Kepler-245 c,2.53,189.74451,17.46085263,619.0,1.31,5257.0,0.874,0.804,-0.08288
Kepler-245 c,2.32,189.74451,17.46087931,568.0,1.31,5103.0,0.787,0.823,-0.08288
Kepler-245 c,2.3,189.74451,17.46086986,797.0,1.31,5031.0,0.834548,0.84,-0.39579
Kepler-245 c,2.53,189.74451,17.46085263,619.0,1.31,5257.0,0.874,0.804,-0.08288
Kepler-245 c,2.18,189.74451,17.460812,797.0,1.31,5100.0,0.795,0.959,-0.08288
Kepler-245 c,2.6,189.74451,17.46067,593.0,1.31,5215.0,0.8,0.777,-0.08288
Kepler-1383 b,2.3,189.74451,13.9091081244,797.0,1.31,6139.23,1.69936,1.16,0.56772
Kepler-1383 b,1.16,189.74451,13.9093583,910.0,1.31,6279.0,1.194,0.932,-0.08288
Kepler-1383 b,1.16,189.74451,13.9093583,910.0,1.31,6279.0,1.194,0.932,-0.08288
Kepler-1383 b,1.36,189.74451,13.9095,935.0,1.31,6327.0,1.33,1.16,-0.08288
Kepler-1383 b,1.33,189.74451,13.9093544,928.0,1.31,6052.0,1.424,1.128,-0.08288
Kepler-1383 b,1.41,189.74451,13.9093583,797.0,1.31,6370.0,1.44,1.26,-0.08288
Kepler-1383 b,1.5,189.74451,10.338536805,797.0,1.31,6093.0,1.612,0.959,-0.08288
Kepler-1383 b,1.528,189.74451,13.9093583,797.0,1.31,6093.0,1.581,1.019,-0.08288
Kepler-1383 b,2.3,189.74451,13.9093544,797.0,1.31,6139.23,1.69936,1.16,0.56772
Kepler-1383 b,1.16,189.74451,13.9093583,910.0,1.31,6279.0,1.194,0.932,-0.08288
Kepler-1384 b,2.21,189.74451,15.36262753,608.0,1.31,5011.0,0.851,0.806,-0.08288
Kepler-1384 b,2.3,189.74451,15.36254609,797.0,1.31,5613.0,0.951815,0.959,-0.08288
Kepler-1384 b,2.21,189.74451,15.36262753,608.0,1.31,5011.0,0.851,0.806,-0.08288
Kepler-1384 b,2.3,189.74451,15.3626250974,797.0,1.31,5613.0,0.951815,0.959,-0.08288
Kepler-1384 b,2.8,189.74451,15.36254,622.0,1.31,4828.0,1.0,0.91,-0.08288
Kepler-1384 b,2.21,189.74451,15.36262753,608.0,1.31,5011.0,0.851,0.806,-0.08288
Kepler-1384 b,2.3,189.74451,15.3626052,797.0,1.31,5613.0,0.951815,0.959,-0.08288
Kepler-1384 b,1.8,189.74451,15.3626052,608.0,1.31,5011.0,0.851,0.806,-0.08288
Kepler-1384 b,1.94,189.74451,15.36262753,797.0,1.31,4919.0,0.74,0.78,-0.08288
Kepler-414 c,3.0,189.74451,7.170732075,895.0,1.31,5523.0,0.946,0.892,-0.08288
Kepler-414 c,2.73,189.74451,7.170710381,890.0,1.31,5497.0,0.941,0.884,-0.08288
Kepler-414 c,3.0,189.74451,7.170732075,895.0,1.31,5523.0,0.946,0.892,-0.08288
Kepler-414 c,2.3,189.74451,7.17073273,797.0,1.31,5423.0,0.932373,0.944,-0.16917
Kepler-414 c,2.3,189.74451,7.170710381,797.0,1.31,5423.0,0.932373,0.944,-0.16917
Kepler-414 c,3.01,29.9,7.171,797.0,1.31,5613.0,0.946,0.89,-0.08288
Kepler-414 c,2.97,189.74451,7.170732,879.0,1.31,5536.0,0.933,0.951,-0.08288
Kepler-414 c,2.557,189.74451,10.338536805,797.0,1.31,5567.0,0.881,0.959,-0.08288
Kepler-414 c,2.98,189.74451,7.170732075,797.0,1.31,5580.0,0.94,0.95,-0.08288
Kepler-414 c,3.0,189.74451,7.170732075,895.0,1.31,5523.0,0.946,0.892,-0.08288
Kepler-414 c,2.771,189.74451,7.170732075,797.0,1.31,5567.0,0.875,0.966,-0.08288
Kepler-1385 b,0.85,189.74451,2.88879862,797.0,1.31,5732.0,1.29,1.15,-0.08288
Kepler-1385 b,0.55,189.74451,2.88879862,1187.0,1.31,5751.0,0.854,0.945,-0.08288
Kepler-1385 b,2.3,189.74451,2.8888014277,797.0,1.31,5566.33,1.80581,0.98,0.45032
Kepler-1385 b,0.84,189.74451,2.88878583,1423.0,1.31,5696.0,1.331,1.139,-0.08288
Kepler-1385 b,0.56,189.74451,2.888796,1185.0,1.31,5739.0,0.85,0.963,-0.08288
Kepler-1385 b,1.067,189.74451,10.338536805,797.0,1.31,5727.0,1.685,0.959,-0.08288
Kepler-1385 b,2.3,189.74451,2.88878583,797.0,1.31,5566.33,1.80581,0.98,0.45032
Kepler-1385 b,1.064,189.74451,2.88879862,797.0,1.31,5727.0,1.658,1.236,-0.08288
Kepler-1385 b,0.55,189.74451,2.88879862,1187.0,1.31,5751.0,0.854,0.945,-0.08288
Kepler-1385 b,0.55,189.74451,2.88879862,1187.0,1.31,5751.0,0.854,0.945,-0.08288
Kepler-46 d,2.3,189.74451,6.76652928,797.0,1.31,5071.0,0.83867,0.85,-0.37775
Kepler-46 d,1.857,189.74451,6.76652078,797.0,1.31,5162.0,0.797,0.883,-0.08288
Kepler-46 d,1.97,189.74451,6.76652928,845.0,1.31,5149.0,0.93,0.882,-0.08288
Kepler-46 d,1.48,189.74451,6.766579,793.0,1.31,5289.0,0.76,0.82,-0.08288
Kepler-46 d,2.3,189.74451,6.7664106531,797.0,1.31,5071.0,0.83867,0.85,-0.37775
Kepler-46 d,2.17,189.74451,6.76652078,845.0,1.31,5149.0,0.93,0.882,-0.08288
Kepler-46 d,2.13,189.74451,6.76652078,797.0,1.31,5232.0,0.93,0.92,-0.08288
Kepler-46 d,1.712,189.74451,10.338536805,797.0,1.31,5162.0,0.809,0.959,-0.08288
Kepler-46 d,2.17,189.74451,6.76652078,845.0,1.31,5149.0,0.93,0.882,-0.08288
Kepler-46 d,1.64,189.74451,6.766589,797.0,1.31,5309.0,0.79,0.959,-0.08288
Kepler-46 d,2.17,189.74451,6.76652078,845.0,1.31,5149.0,0.93,0.882,-0.08288
Kepler-1885 b,23.18,189.74451,2.522588632,1205.0,1.31,5591.0,0.86,0.977,-0.08288
Kepler-1885 b,23.18,189.74451,2.522588632,1205.0,1.31,5591.0,0.86,0.977,-0.08288
Kepler-1885 b,2.6,189.74451,2.5225852,1163.0,1.31,5513.0,0.8,0.9,-0.08288
Kepler-1885 b,2.3,189.74451,2.522590567,797.0,1.31,5280.0,0.975378,0.91,-0.17642
Kepler-1885 b,25.82,189.74451,2.522590567,1205.0,1.31,5591.0,0.86,0.977,-0.08288
Kepler-1885 b,1.51110555,189.74451,2.522559881,797.0,1.31,5591.0,0.86,0.977,-0.08288
Kepler-1885 b,23.18,189.74451,2.522588632,1205.0,1.31,5591.0,0.86,0.977,-0.08288
Kepler-1386 b,1.24,189.74451,6.73972381,797.0,1.31,5733.0,1.03,1.02,-0.08288
Kepler-1386 b,2.3,189.74451,6.73968289,797.0,1.31,5562.0,1.08793,0.98,0.00882
Kepler-1386 b,1.48,189.74451,6.73968289,1011.0,1.31,5511.0,1.176,0.92,-0.08288
Kepler-1386 b,1.09,189.74451,6.73972381,930.0,1.31,5770.0,0.933,1.001,-0.08288
Kepler-1386 b,1.313,189.74451,10.338536805,797.0,1.31,5513.0,1.047,0.959,-0.08288
Kepler-1386 b,2.3,189.74451,6.7399820637,797.0,1.31,5562.0,1.08793,0.98,0.00882
Kepler-1386 b,1.12,189.74451,6.739726,914.0,1.31,5706.0,0.9,0.926,-0.08288
Kepler-1386 b,1.09,189.74451,6.73972381,930.0,1.31,5770.0,0.933,1.001,-0.08288
Kepler-1386 b,1.09,189.74451,6.73972381,930.0,1.31,5770.0,0.933,1.001,-0.08288
Kepler-142 c,2.3,189.74451,4.7617051257,797.0,1.31,5812.0,1.11566,1.045,0.10706
Kepler-142 c,2.78,189.74451,4.761705259,1210.0,1.31,5726.0,1.243,0.933,-0.08288
Kepler-142 c,2.459,189.74451,4.761705259,797.0,1.31,5759.0,1.101,0.978,-0.08288
Kepler-142 c,2.78,189.74451,4.761705259,1210.0,1.31,5726.0,1.243,0.933,-0.08288
Kepler-142 c,2.78,189.74451,4.761705259,1210.0,1.31,5726.0,1.243,0.933,-0.08288
Kepler-142 c,2.69,189.74451,4.761697,1156.0,1.31,5744.0,1.14,0.988,-0.08288
Kepler-142 c,2.507,189.74451,10.338536805,797.0,1.31,5759.0,1.116,0.959,-0.08288
Kepler-142 c,2.3,189.74451,4.76170534,797.0,1.31,5812.0,1.11566,1.045,0.10706
Kepler-142 c,2.86,189.74451,4.761702,797.0,1.31,5790.0,1.269,0.959,-0.08288
Kepler-142 c,2.3,189.74451,4.761705895,797.0,1.31,5812.0,1.11566,1.045,0.10706
Kepler-142 c,2.75,189.74451,4.761705895,1201.0,1.31,5794.0,1.225,1.004,-0.08288
Kepler-142 c,2.57,189.74451,4.761705259,797.0,1.31,5872.0,1.18,1.06,-0.08288
Kepler-1387 b,0.87,189.74451,2.279523364,1123.0,1.31,5017.0,0.797,0.76,-0.08288
Kepler-1387 b,0.78,189.74451,10.338536805,797.0,1.31,5019.0,0.712,0.959,-0.08288
Kepler-1387 b,0.93,189.74451,2.279526656,1122.0,1.31,5017.0,0.797,0.76,-0.08288
Kepler-1387 b,0.93,189.74451,2.279526656,1122.0,1.31,5017.0,0.797,0.76,-0.08288
Kepler-1387 b,0.93,189.74451,2.279526656,1122.0,1.31,5017.0,0.797,0.76,-0.08288
Kepler-1387 b,2.3,189.74451,2.2795252063,797.0,1.31,4982.83,0.703842,0.82,-0.56045
Kepler-1387 b,2.3,189.74451,2.279523364,797.0,1.31,4982.83,0.703842,0.82,-0.56045
Kepler-1387 b,0.9,189.74451,2.279533,1078.0,1.31,4977.0,0.72,0.73,-0.08288
Kepler-1387 b,0.93,189.74451,2.279526656,797.0,1.31,5046.0,0.77,0.82,-0.08288
Kepler-246 c,1.55,189.74451,11.18719905,667.0,1.31,4986.0,0.833,0.793,-0.08288
Kepler-246 c,1.453,189.74451,11.18714042,797.0,1.31,5088.0,0.757,0.853,-0.08288
Kepler-246 c,1.56,189.74451,11.18714042,674.0,1.31,5202.0,0.811,0.885,-0.08288
Kepler-246 c,1.43,189.74451,10.338536805,797.0,1.31,5088.0,0.768,0.959,-0.08288
Kepler-246 c,1.46,189.74451,11.18714,661.0,1.31,5122.0,0.76,0.759,-0.08288
Kepler-246 c,2.3,189.74451,11.18719905,797.0,1.31,5084.0,0.80085,0.85,-0.41338
Kepler-246 c,1.7,189.74451,11.18714042,797.0,1.31,5434.0,0.87,0.9,-0.08288
Kepler-246 c,1.56,189.74451,11.18714042,674.0,1.31,5202.0,0.811,0.885,-0.08288
Kepler-246 c,2.3,189.74451,11.18701801,797.0,1.31,5084.0,0.80085,0.85,-0.41338
Kepler-246 c,2.3,189.74451,11.187370327,797.0,1.31,5084.0,0.80085,0.85,-0.41338
Kepler-246 c,1.56,189.74451,11.18714042,674.0,1.31,5202.0,0.811,0.885,-0.08288
Kepler-246 c,1.5,189.74451,11.187161,797.0,1.31,5206.0,0.831,0.959,-0.08288
Kepler-1388 b,2.6,189.74451,12.28549,471.0,1.31,3990.0,0.6,0.52,-0.08288
Kepler-1388 b,2.59,189.74451,12.2854603,797.0,1.31,4098.0,0.61,0.63,-0.08288
